ID,smiles,docking_score,flag,split
9947165,NS(=O)(=O)c1ccc(-n2nc(CO)cc2-c2ccc(Cl)cc2)cc1,-10.61,1,train
44456567,CS(=O)(=O)c1ccc(-c2nc(NCc3ccc(Cl)s3)cc(C(F)(F)F)n2)cc1,-9.672,1,train
44316112,COc1ccc(-c2c(-c3ccc(S(C)(=O)=O)cc3)oc3ccccc23)cc1Cl,-11.496,1,train
15887878,CC(C)(O)CSc1ncc(C(F)(F)F)cc1-c1ccc(S(C)(=O)=O)cc1,-10.561,1,train
10159879,COc1ccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(N)(=O)=O)cc2)cc1Cl,-11.534,1,train
CHEMBL71916,CC1(C)OC(=O)C(OC2CCC2)=C1c1ccc(S(C)(=O)=O)cc1,-8.488,1,train
44370479,CC1(C)C[C@@H]1Cn1ncc(-c2ccc(S(C)(=O)=O)cc2)c(-c2ccc(F)cc2)c1=O,-9.382,1,train
10692403,CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2ccccc2Cl)cc1,-10.599,1,train
10406946,CC(=O)Oc1ccccc1C1=C(c2ccc(S(C)(=O)=O)cc2)COC1=O,-5.817,1,train
9861888,Cc1nc(C2CCCCC2)c(-c2ccc(S(N)(=O)=O)cc2)o1,-9.727,1,train
10183636,Cc1cc(=O)c(Oc2ccc(Br)cc2Cl)c(-c2ccc(S(C)(=O)=O)cc2)o1,-9.061,1,train
CHEMBL71685,O=C(O)Cc1ccc(CCNS(=O)(=O)c2ccc(Cl)cc2)cc1,-7.245,1,train
10222861,CCN(CC)c1ccc(-c2c(Cl)ncn2-c2ccc(S(C)(=O)=O)cc2)cc1,-9.549,1,train
15337398,CS(=O)(=O)c1ccc(-c2[nH]c3ccccc3c2-c2ccc(F)cc2)cc1,-10.79,1,train
CHEMBL597902,CS(=O)(=O)c1ccc(-c2nc3ccccc3c(C(=O)O)c2-c2ccccc2)cc1,-10.23,1,train
11003065,CC(C)c1nc(C2CCCCC2)c(-c2ccc(S(N)(=O)=O)c(F)c2)o1,-10.708,1,train
10316629,NS(=O)(=O)c1ccc(-c2cc(F)c(F)cc2-c2ccc(F)cc2)cc1,-11.576,1,train
10805003,Cc1ccc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccccc1,-10.344,1,train
CHEMBL71833,CCSc1cc(-c2ccccc2)c(-c2ccc(S(C)(=O)=O)cc2)c(=O)o1,-10.354,1,train
10471014,NS(=O)(=O)c1ccc(-n2cccc2-c2ccc(F)cc2)cc1,-10.741,1,train
9798392,CS(=O)(=O)c1ccc(C2=C(c3cc(F)cc(F)c3)C(=O)CC2)cc1,-11.068,1,train
44474280,Cc1cccc(Nc2cnccc2NS(=O)(=O)C(F)(F)F)c1,-7.014,1,train
10641380,Cc1ccc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)c(F)c1,-11.302,1,train
44293186,C[C@@H](CO)Sc1ncc(C(F)(F)F)cc1-c1ccc(S(C)(=O)=O)cc1,-10.887,1,train
10765040,CCc1c(C(F)(F)F)nn(-c2ccc(S(N)(=O)=O)cc2)c1-c1ccc(Cl)cc1,-11.81,1,train
15340372,COC(=O)c1cc(-c2ccc(S(N)(=O)=O)cc2)c(-c2ccc(F)cc2)s1,-11.406,1,train
11404334,Cc1[nH]c2cc(S(C)(=O)=O)ccc2c1Cc1ccc(F)cc1,-10.355,1,train
10037656,CC(C(=O)O)c1ccc(C[C@@H]2CCC[C@@H]2O)cc1,-7.568,1,train
1981,COc1ccc2c(c1)c(CC(=O)OCC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,-6.05,1,train
10691290,Cc1ccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(N)(=O)=O)cc2)nc1,-11.172,1,train
10407720,NS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2ccccc2F)cc1,-11.21,1,train
X264,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)o1,-10.732,1,train
9945403,Cc1cc(F)ccc1C1=C(c2ccc(S(C)(=O)=O)cc2)CCC1,-10.661,1,train
X092,COC(=O)c1cn(-c2ccc(S(C)(=O)=O)cc2)c(-c2ccc(Cl)cc2)n1,-9.55,1,train
15461526,CC1(C)OC(=O)C(Oc2ccncc2)=C1c1ccc(S(C)(=O)=O)cc1,-8.153,1,train
3825,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,-8.051,1,train
44371522,CCc1nc2sc(-c3ccc(S(C)(=O)=O)cc3)c(-c3ccccc3)n2n1,-9.468,1,train
10452212,COc1ccc(-c2c(-c3ccc(S(C)(=O)=O)cc3)[nH]c3ccccc23)cc1,-11.137,1,train
10786081,Cc1ccnc2c(-c3ccc(F)cc3)c(-c3ccc(S(C)(=O)=O)cc3)nn12,-11.329,1,train
10520508,NS(=O)(=O)c1ccc(-n2nc(CF)cc2-c2ccccc2)cc1,-10.525,1,train
44474278,O=S(=O)(Nc1ccncc1Nc1ccc(Br)cc1)C(F)(F)F,-6.865,1,train
44456890,CS(=O)(=O)c1ccc(-c2nc(SCc3ccccc3)cc(C(F)(F)F)n2)cc1,-10.966,1,train
162671489,C/C(=N/NC(N)=S)c1nnn(-c2ccc(C(=O)O)cc2)c1C,-7.909,1,train
X017_B,Cc1c(CO)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)cc1,-10.877,1,train
76317626,Cc1ccc(Nc2cnccc2NS(=O)(=O)C(F)(F)F)cc1Br,-6.782,1,train
82201501,CC(=O)c1nnn(-c2ccc(S(N)(=O)=O)cc2)c1C,-8.464,1,train
10621689,COc1ccc(-c2cc(C(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1Cl,-11.04,1,train
15887860,CC(C)(O)COc1ncc(C(F)(F)F)cc1-c1ccc(S(C)(=O)=O)cc1,-9.949,1,train
10809519,Cc1cc(-c2cc(F)c(F)cc2-c2ccc(S(C)(=O)=O)cc2)ccc1F,-11.789,1,train
10574324,COc1c(Cl)cc(C2=C(c3ccc(S(N)(=O)=O)cc3)CC3(CC3)C2)cc1Cl,-11.51,1,train
9888058,COc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2F)cc1,-11.704,1,train
10594921,CS(=O)(=O)c1ccc(C2=C(Oc3cc(F)cc(F)c3)C(=O)CC2)cc1,-10.741,1,train
44370520,C[C@H](C1CC1)n1ncc(-c2ccc(S(C)(=O)=O)cc2)c(-c2ccc(F)cc2)c1=O,-11.636,1,train
76332195,O=S(=O)(Nc1ccncc1Nc1cccc(I)c1)C(F)(F)F,-6.569,1,train
118705849,NS(=O)(=O)c1ccc(N2N=C(C(F)(F)F)C[C@H]2c2ccc3c(c2)OCCO3)cc1,-11.112,1,train
10787761,CCOc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,-10.562,1,train
155807201,O=C(NC1CCCCC1)c1cc(NCc2cc(O)ccc2O)ccc1O,-6.708,1,train
71583556,CCS(=O)(=O)c1nc(-c2ccc(Cl)cc2)c(-c2ccc(S(C)(=O)=O)cc2)[nH]1,-10.633,1,train
10430343,Cc1nc(-c2nc(C(F)(F)F)cn2-c2ccc(S(N)(=O)=O)cc2)cs1,-10.851,1,train
44316044,COc1ccc(-c2c(-c3ccc(S(C)(=O)=O)cc3)oc3ccccc23)cc1F,-11.567,1,train
10664738,Cc1ccc(-c2c(C#N)cnn2-c2ccc(S(N)(=O)=O)cc2)cc1,-10.633,1,train
9902810,COc1ccc(C2=C(c3ccc(S(C)(=O)=O)cc3)CCC2)cc1F,-10.257,1,train
9817667,C=C1CC(c2ccc(S(C)(=O)=O)cc2)=C1c1ccccc1,-10.179,1,train
9863475,CS(=O)(=O)c1ccc(-c2sc3ncnn3c2-c2ccccc2)cc1,-10.279,1,train
76319998,CS(=O)(=O)c1ccc(C=C(c2ccccc2)c2ccccc2)cc1,-8.339,1,train
11472579,O=S(=O)(Nc1ccncc1Nc1ccccc1)C(F)(F)F,-6.493,1,train
9993267,CC(C(=O)O)c1cc(C(=O)c2ccccc2)ccc1O,-8.615,1,train
44343489,CS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2cccc(Cl)c2Cl)cc1,-9.877,1,train
X106,Cc1ccncc1-c1nc(C(F)(F)F)cn1-c1ccc(S(N)(=O)=O)cc1,-11.074,1,train
44272279,C[C@]1(OCC(F)(F)F)OC(=O)C(c2ccc(F)cc2)=C1c1ccc(S(C)(=O)=O)cc1,-10.28,1,train
171350327,Cc1[nH]n(-c2ccc(S(N)(=O)=O)cc2)c(=O)c1N=Nc1ccc(C(=O)O)cc1,-8.768,1,train
22034367,Cc1[nH]c2cc(S(C)(=O)=O)ccc2c1Oc1ccc(Cl)cc1,-10.023,1,train
10758665,CS(=O)(=O)c1ccc(C2=C(Oc3ccccc3)C(=O)CC2)cc1,-9.857,1,train
9840568,CCOc1cc(OCC)cc(-c2ccc(C(C)C(=O)O)cc2F)c1,-8.817,1,train
22285779,CS(=O)(=O)c1ccc(-c2[nH]c3ccccc3c2-c2ccc(Br)cc2)cc1,-10.576,1,train
22034379,CS(=O)(=O)c1ccc2c(Sc3ccccc3Cl)c(C#N)[nH]c2c1,-9.747,1,train
10156720,Cc1ccnc(-c2nc(C(F)(F)F)cn2-c2ccc(S(N)(=O)=O)cc2)c1,-11.322,1,train
10429739,COc1ccc(-c2c(-c3ccc(S(N)(=O)=O)cc3)[nH]c3ccccc23)cc1,-11.079,1,train
11725645,Cc1nc(-c2ccc(Cl)s2)c(-c2ccc(S(C)(=O)=O)cc2)o1,-10.042,1,train
46230909,O=C(O)Cc1ccc(-c2ccn(C(F)F)c(=O)c2)cc1,-8.536,1,train
9817355,CCSc1cccc(-c2ccc(C(C)C(=O)O)cc2)c1,-8.639,1,train
118705847,NS(=O)(=O)c1ccc(N2N=C(C(F)(F)F)C[C@H]2c2cccc3ccccc23)cc1,-8.211,1,train
11462316,O=S(=O)(Nc1ccncc1Oc1ccccc1Cl)C(F)(F)F,-6.251,1,train
171353708,O=C(c1cccs1)c1sc(N2CCOCC2)nc1-c1ccc([N+](=O)[O-])cc1,-9.721,1,train
CHEMBL583020,CS(=O)(=O)c1ccc(-c2cc(C(=O)O)c3ccc4c(c3n2)CCCC4)cc1,-9.585,1,train
5499082,C=c1[nH]n(-c2ccc(S(N)(=O)=O)cc2)c(=O)c1=Cc1c[nH]c2ccccc12,-7.216,1,train
168269960,COc1ccc(-c2cnc(Cl)n2-c2ccc(S(C)(=O)=O)cc2)cc1F,-9.641,1,train
10549411,Cc1c(Br)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)cc1,-11.035,1,train
9885354,Cc1ccc(-c2cc(C(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,-11.579,1,train
10598294,CN(C)c1ccc(-c2cc(F)c(F)cc2-c2ccc(S(C)(=O)=O)cc2)cc1Cl,-11.827,1,train
11794412,CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2cccc(F)c2)cc1,-10.653,1,train
154926463,CS(=O)(=O)c1ccc(-c2cc3cc(F)ccc3n2Cc2ccc(Cl)cc2)cc1,-11.074,1,train
10133741,Cc1cc(=O)c(Oc2ccccc2C)c(-c2ccc(S(C)(=O)=O)cc2)o1,-9.501,1,train
10001804,COc1ccc(-c2c(-c3ccc(S(N)(=O)=O)cc3)oc3ccccc23)cc1Cl,-11.354,1,train
71583325,CSc1nc(-c2ccc(F)cc2)c(-c2ccc(S(C)(=O)=O)cc2)[nH]1,-10.729,1,train
10926800,CS(=O)(=O)c1ccc(-c2cn3c(c2-c2ccc(Cl)cc2)CCC3)cc1,-11.414,1,train
6426663,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccccc2)cc1,-11.215,1,train
44293755,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)N(c3ccccc3)C2)cc1,-11.094,1,train
10268555,NS(=O)(=O)c1ccc(C2=C(c3ccc(Cl)cc3)CCC2)cc1,-10.549,1,train
10783884,CS(=O)(=O)c1ccc(C2=C(c3cc(Cl)ccn3)C(=O)CC2)cc1,-10.245,1,train
45267710,CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)nc(NCC3CCOCC3)n2)cc1,-10.924,1,train
10199429,CC1(C)OC(=O)C(Sc2ccccc2)=C1c1ccc(S(C)(=O)=O)cc1,-8.377,1,train
CHEMBL550737,Cc1cccc(Oc2nc(-c3ccc(S(C)(=O)=O)cc3)cc(C(F)(F)F)n2)c1,-10.12,1,train
CHEMBL568681,Cc1ccc2c(C(=O)O)cc(-c3ccc(S(C)(=O)=O)cc3)nc2c1C,-9.114,1,train
CHEMBL568433,CS(=O)(=O)c1ccc(-c2cc(C(=O)O)c3ccc4ccccc4c3n2)cc1,-9.102,1,train
44456826,CS(=O)(=O)c1ccc(-c2nc(NCc3ccc(F)cc3)cc(C(F)(F)F)n2)cc1,-10.325,1,train
10596883,COc1ccccc1-c1nc(C(F)(F)F)cn1-c1ccc(S(C)(=O)=O)cc1,-10.887,1,train
44371320,CS(=O)(=O)c1ccc(-c2sc3nncn3c2-c2ccccc2)cc1,-10.444,1,train
44294003,CS(=O)(=O)c1ccc(-c2cn(-c3ccccc3F)c(O)c2-c2ccc(F)cc2)cc1,-10.783,1,train
44394275,COc1ccc(-c2c(-c3ccc(S(C)(=O)=O)cc3)ccc(F)c2F)cc1Cl,-11.384,1,train
44456620,CS(=O)(=O)c1ccc(-c2nc(NC3CCCCC3)cc(C(F)(F)F)n2)cc1,-10.375,1,train
X105,Cc1ncccc1-c1nc(C(F)(F)F)cn1-c1ccc(S(N)(=O)=O)cc1,-11.056,1,train
X090,CS(=O)(=O)c1ccc(-n2cc(C=O)nc2-c2ccc(Cl)cc2)cc1,-9.835,1,train
15887864,C[C@@H](Oc1ncc(C(F)(F)F)cc1-c1ccc(S(C)(=O)=O)cc1)C(C)(C)O,-10.116,1,train
10070193,COc1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(NS(C)(=O)=O)cc2)cc1,-10.526,1,train
44456772,NS(=O)(=O)c1ccc(-c2nc(NCc3ccsc3)cc(C(F)(F)F)n2)cc1,-11.392,1,train
71583440,CCSc1nc(-c2ccc(S(C)(=O)=O)cc2)c(-c2ccccc2)[nH]1,-10.46,1,train
44370786,CS(=O)(=O)c1ccc(-c2cnn(C3CC3)c(=O)c2-c2ccc(F)cc2)cc1,-11.822,1,train
10271396,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccccc2F)cc1,-11.418,1,train
44456640,CS(=O)(=O)c1ccc(-c2nc(NCc3ccc(O)cc3)cc(C(F)(F)F)n2)cc1,-11.294,1,train
10765773,NS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2cccc(Br)c2)cc1,-11.284,1,train
6426686,Cc1ccc(C2=C(c3ccc(S(C)(=O)=O)cc3)COC2=O)cc1,-10.316,1,train
10109361,CS(=O)(=O)c1ccc2c(Sc3ccc(F)cc3F)c(C#N)[nH]c2c1,-9.735,1,train
44272274,C[C@]1(O)OC(=O)C(c2ccsc2)=C1c1ccc(S(C)(=O)=O)cc1,-10.034,1,train
44371478,CS(=O)(=O)c1ccc(-c2sc3ncnn3c2-c2ccc(F)c(F)c2)cc1,-10.477,1,train
22285769,NS(=O)(=O)c1ccc(-c2[nH]c3ccc(Cl)cc3c2-c2cccc(Cl)c2)cc1,-10.105,1,train
10644759,NS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2ccc(Cl)cc2)cc1,-11.319,1,train
145994033,CS(=O)(=O)c1ccc(-c2c(-c3ccc(F)cc3)noc2Cl)cc1,-9.35,1,train
10202758,COc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1OC,-10.956,1,train
44394206,CS(=O)(=O)c1ccc(-c2ccc3c(c2-c2ccc(F)cc2)OCO3)cc1,-10.788,1,train
CHEMBL423493,Cc1c(O)c(C(CCCCCC(=O)O)c2ccc(F)cc2)c(C)c2c1CC(=O)C2,-7.618,1,train
44456800,NS(=O)(=O)c1ccc(-c2nc(NCc3cccs3)cc(C(F)(F)F)n2)cc1,-10.988,1,train
9931215,CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)nc(NCc3ccccc3)n2)cc1,-10.514,1,train
10294501,CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2ccc(F)c(F)c2)cc1,-10.605,1,train
44456883,COc1cc(NCc2cccs2)nc(-c2ccc(S(C)(=O)=O)cc2)n1,-10.067,1,train
10764356,Cc1c(C(F)(F)F)nn(-c2ccc(S(N)(=O)=O)cc2)c1-c1ccc(Cl)cc1,-11.851,1,train
10914501,Cc1ncn(-c2ccc(S(C)(=O)=O)cc2)c1-c1ccc(F)cc1,-10.776,1,train
18400189,NS(=O)(=O)c1ccc(-c2sccc2-c2ccc(F)cc2)cc1,-10.858,1,train
10669511,Cc1cc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)ccc1Cl,-10.938,1,train
9841079,CC1(C)CC(c2ccc(F)cc2)=C(c2ccc(S(C)(=O)=O)cc2)C1,-11.059,1,train
10643550,Cc1cnc2c(-c3ccc(F)cc3)c(-c3ccc(S(C)(=O)=O)cc3)nn2c1,-11.492,1,train
18969715,C=C1C(c2ccccc2)=C(c2ccc(S(C)(=O)=O)cc2)C1(C)C,-10.344,1,train
20402500,O=C1CCC(C=Cc2cccnc2)=NN1,-5.333,1,train
11244379,COc1ccc(Cc2c(C)[nH]c3cc(S(C)(=O)=O)ccc23)cc1,-9.97,1,train
10570135,COc1ccc(C2=C(c3ccc(S(C)(=O)=O)cc3)CC3(CC3)C2)cc1,-10.909,1,train
10546567,CS(=O)(=O)c1ccc(-c2cc(F)c(F)cc2-c2ccc(F)cc2)cc1,-10.887,1,train
22034376,Cc1[nH]c2cc(S(C)(=O)=O)ccc2c1Oc1ccc(Cl)cc1Cl,-10.131,1,train
164623216,CCCCOc1nc(OCC(C)(C)O)c(-c2ccc(S(C)(=O)=O)cc2)cc1CO,-6.93,1,train
71583444,CCS(=O)(=O)c1nc(-c2ccc(F)cc2)c(-c2ccc(S(C)(=O)=O)cc2)[nH]1,-10.531,1,train
10716484,CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2cccc3c2OCO3)cc1,-11.15,1,train
44456840,CCSc1cc(NCc2ccccc2)nc(-c2ccc(S(C)(=O)=O)cc2)n1,-10.677,1,train
5473050,COc1cc(O)cc(C=Cc2ccc(O)cc2)c1,-4.938,1,train
10044786,CC(=O)Oc1cccc(C2=C(c3ccc(S(C)(=O)=O)cc3)COC2=O)c1,-5.873,1,train
44456684,Cc1c(NCc2cccs2)nc(-c2ccc(S(C)(=O)=O)cc2)nc1C(F)(F)F,-10.923,1,train
44474133,O=S(=O)(Nc1ccncc1Nc1ccc(Cl)cc1)C(F)(F)F,-6.896,1,train
X080,COc1cc(Cl)cc(-c2nc(C(F)(F)F)cn2-c2ccc(S(N)(=O)=O)cc2)c1,-11.154,1,train
44327838,Cc1cc2c(cc1F)-c1c(c(C(F)(F)F)nn1-c1ccc(S(N)(=O)=O)cc1)SC2,-11.797,1,train
168273448,NS(=O)(=O)c1ccc(-n2nc3ccccc3c2-c2ccc(F)cc2)cc1,-11.543,1,train
9821646,Cc1csc(-c2nc(C(F)(F)F)cn2-c2ccc(S(N)(=O)=O)cc2)n1,-10.841,1,train
CHEMBL307602,CC1(C)OC(=O)C(OC2CCCC2)=C1c1ccc(S(C)(=O)=O)cc1,-9.081,1,train
44400928,Cc1ccc2c(c1F)CSc1c(C(F)(F)F)nn(-c3ccc(S(N)(=O)=O)cc3)c1-2,-11.956,1,train
9954100,C=CCn1nc(-c2ccc(S(C)(=O)=O)cc2)c(-c2ccc(F)cc2)c1C(F)(F)F,-11.707,1,train
10622186,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2csc3ccccc23)cc1,-11.521,1,train
145950583,CS(=O)(=O)c1ccc2c(c1)c1c(n2Cc2ccc(Cl)cc2)CCCC1,-8.951,1,train
44400775,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)c3c2-c2ccc(F)c(F)c2CS3)cc1,-11.757,1,train
21837604,Cc1csc(Sc2cc3c(cc2NS(C)(=O)=O)COC3=O)n1,-5.785,1,train
X010_B,CC(=O)c1cc(-c2ccc(S(C)(=O)=O)cc2)n(-c2ccc(F)cc2)c1C,-11.651,1,train
44394229,NS(=O)(=O)c1ccc(-c2ccc(F)c(F)c2-c2ccc(F)c(Cl)c2)cc1,-11.718,1,train
76334478,CS(=O)(=O)c1ccc(/C=C(/c2ccccc2)c2ccc(F)c(F)c2)cc1,-8.873,1,train
11036302,COc1ccc(-c2c(Cl)ncn2-c2ccc(S(C)(=O)=O)cc2)c(F)c1,-10.603,1,train
44456587,Cc1c(Cl)nc(-c2ccc(S(C)(=O)=O)cc2)nc1NCc1ccc(F)cc1,-10.216,1,train
9909016,CC(=O)OCc1cc(-c2ccc(S(C)(=O)=O)cc2)n(-c2ccc(F)cc2)c1C,-11.089,1,train
CHEMBL576416,CS(=O)(=O)c1ccc(-c2cc(C(=O)O)c3cccc(-c4ccccc4)c3n2)cc1,-11.295,1,train
172455469,Nc1c(C(=O)N/N=C/c2ccccc2Cl)cnn1-c1ccc(S(N)(=O)=O)cc1,-9.436,1,train
172450606,Nc1c(C(=O)N/N=C\c2cccs2)cnn1-c1ccc(S(N)(=O)=O)cc1,-10.118,1,train
15485782,NS(=O)(=O)c1ccc(-n2nc(C(F)F)cc2-c2ccc3c(c2)OCO3)cc1,-11.382,1,train
4614,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,-9.513,1,train
10663833,Cc1ccc(-n2c(C)ccc2-c2ccc(S(C)(=O)=O)cc2)cc1,-10.19,1,train
10200928,Cc1cc(F)cc(-c2nc(C(F)(F)F)cn2-c2ccc(S(N)(=O)=O)cc2)c1,-11.481,1,train
10669397,NS(=O)(=O)c1ccc(-n2ncc(Br)c2-c2ccc(Cl)cc2)cc1,-10.66,1,train
25258348,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccnc(Cl)c2)cc1,-11.349,1,train
11418074,COC(=O)c1[nH]c2cc(S(C)(=O)=O)ccc2c1Sc1ccc(F)cc1F,-9.723,1,train
10522592,NS(=O)(=O)c1ccc(C2=C(c3ccc(F)c(F)c3)CC3(CC3)C2)cc1,-11.836,1,train
10363144,CC1(C)OC(=O)C(Oc2ccc(Cl)cc2)=C1c1ccc(S(C)(=O)=O)cc1,-8.176,1,train
11797837,CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2cc(Br)cs2)cc1,-10.233,1,train
15524017,NS(=O)(=O)c1ccc(C2=C(c3ccc(F)cc3)C(=O)OC2)cc1,-10.679,1,train
11760393,CS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccc(F)cc2F)cc1,-10.347,1,train
44456664,Cn1cccc1CNc1cc(C(F)(F)F)nc(-c2ccc(S(C)(=O)=O)cc2)n1,-10.649,1,train
11794210,Cc1ccnc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)c1,-11.106,1,train
44371423,CS(=O)(=O)c1ccc(-c2sc3ncnn3c2-c2cccc(F)c2)cc1,-10.689,1,train
10336873,CS(=O)(=O)c1ccc(-c2ccsc2-c2ccc(F)cc2)cc1,-10.233,1,train
9926659,CS(=O)(=O)c1ccc(-c2cccnc2-c2ccccc2)cc1,-10.051,1,train
10761459,CS(=O)(=O)c1ccc(C2=C(c3ccc(Cl)c(Cl)c3)CCC2)cc1,-10.644,1,train
9840237,CC(C)OC1=C(c2ccc(S(C)(=O)=O)cc2)C(C)(C)OC1=O,-8.352,1,train
10236948,NS(=O)(=O)c1ccc(-c2[nH]c3ccccc3c2-c2ccccc2)cc1,-10.872,1,train
10521318,COc1ccncc1C1=C(c2ccc(S(C)(=O)=O)cc2)CCC1=O,-9.759,1,train
10642557,CS(=O)(=O)c1ccc(C2=C(c3ccc(Cl)c(F)c3)C(=O)CC2)cc1,-10.963,1,train
155526366,NS(=O)(=O)c1ccc(-n2nc(C(=O)N3CCOCC3)cc2-c2ccccc2)cc1,-10.075,1,train
10294458,CS(=O)(=O)c1ccc(-c2nc(C(F)(F)F)sc2-c2ccc(F)cc2)cc1,-11.127,1,train
10110298,Cc1cccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)c1,-11.489,1,train
172458430,O=C(O)CCC(=O)NNC(=O)C=Nc1ncnc2sc3c(c12)CCCC3,-6.299,1,train
171353686,COc1ccc([C@H]2CC(c3cccc(-n4cnnn4)c3)=NN2C(C)=O)cc1,-6.773,1,train
10273159,CSc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,-11.209,1,train
10246625,CS(=O)(=O)c1ccc(C2=C3c4ccccc4CC[C@H]3OC2=O)cc1,-10.155,1,train
44456842,Cc1ccc(CNc2cc(C(F)(F)F)nc(-c3ccc(S(C)(=O)=O)cc3)n2)cc1,-10.843,1,train
11046805,CS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccc(Cl)cc2)cc1,-10.218,1,train
90654521,COc1ccc(C2=C(c3ccc(S(N)(=O)=O)cc3)C(=O)N(C)C2=O)cc1,-10.672,1,train
18969738,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)C2)cc1,-9.625,1,train
44336354,CC(C(=O)O)c1ccc(-c2ccc3[nH]ccc3c2)cc1,-8.8,1,train
10501037,Cc1ccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)cc1F,-11.057,1,train
168293127,Cc1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(S(=O)(=O)Nc3ccc(F)cc3)cc2)cc1,-9.883,1,train
10069246,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)c(C)c1,-11.305,1,train
CHEMBL49008,CC(C)(C)c1cc(C=C2SC(=O)NC2=O)cc(C(C)(C)C)c1O,-7.826,1,train
44394120,CS(=O)(=O)c1ccc(-c2ccc(F)c(F)c2-c2ccc(F)cc2)cc1,-11.161,1,train
9930747,CS(=O)(=O)c1ccc(-c2cnn(CC3CC3)c(=O)c2-c2ccc(F)cc2)cc1,-11.348,1,train
70696152,COc1ccccc1-c1csc(Nc2ccc3c(c2)OCO3)n1,-6.646,1,train
10598578,CSc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1C,-11.699,1,train
168475851,Nc1c(C(=O)NN=Cc2ccc(O)cc2)cnn1-c1ccc(S(N)(=O)=O)cc1,-9.0,1,train
25258347,CS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccnc(Cl)c2)cc1,-10.788,1,train
11337592,NS(=O)(=O)c1ccc(-c2cc3c(cc2Cc2ccccc2)OCO3)cc1,-11.1,1,train
25258350,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccn(C(F)F)c(=O)c2)cc1,-11.534,1,train
44371407,CS(=O)(=O)c1ccc(-c2c(-c3ccccc3)sc3ncnn23)cc1,-9.98,1,train
11279052,Cc1[nH]c2cc(S(C)(=O)=O)ccc2c1Cc1ccc(Cl)cc1,-10.208,1,train
11731998,CS(=O)(=O)c1ccc(-c2cnc(Br)n2-c2ccc(F)cc2)cc1,-10.049,1,train
9865298,Cc1cc(=O)c(Oc2ccc(F)cc2F)c(-c2ccc(S(C)(=O)=O)cc2)o1,-10.626,1,train
