ID,smiles,docking_score,flag,weight_actives,weight_lowscores,split_random_1,split_random_2,split_random_3,split_random_4,split_random_5,split_scaffold_1,split_scaffold_2,split_scaffold_3,split_scaffold_4,split_scaffold_5
ZINC48888812,CC[C@@H]1CCCCN1C(=O)c1[nH]nc(C)c1Br,-6.797,0,0.5337353433835846,0.5261211280628756,train,train,train,train,train,val,train,train,train,train
ZINC11944745,C[C@H](C#N)Oc1ccc(C(C)(C)C)cc1Br,-7.396,0,0.5337353433835846,0.5261211280628756,train,train,train,train,train,train,val,train,train,train
ZINC43560649,O[C@H](Cc1ccccc1Br)c1ccccc1Br,-7.712,0,0.5337353433835846,0.5261211280628756,train,train,train,train,train,val,val,train,train,train
ZINC35450261,CC[C@@H](C)Sc1nc(=O)c2c([nH]1)N=C1CC(C)(C)CC(=O)C1[C@H]2c1ccc(O)cc1,-9.19,0,0.5337353433835846,0.5261211280628756,train,train,train,train,train,train,val,train,train,train
ZINC65586255,Cc1cc(C(=O)Nc2n[nH]c(-c3ccc(Cl)cc3Cl)n2)on1,-7.682,0,0.5337353433835846,0.5261211280628756,train,train,val,train,train,train,train,train,train,val
10363144,CC1(C)OC(=O)C(Oc2ccc(Cl)cc2)=C1c1ccc(S(C)(=O)=O)cc1,-8.176,1,7.910625620655412,0.5261211280628756,train,train,val,train,train,train,train,train,val,train
ZINC59105307,CCOC(=O)C1C(=O)/C(=C/c2ccc(Cl)cc2)SC1=Nc1ccc(CC)cc1,-6.101,0,0.5337353433835846,0.5261211280628756,train,train,train,val,train,train,val,train,train,train
ZINC38085166,O=C(O)/C=C/c1cc(Cl)ccc1O[C@H]1CCS(=O)(=O)C1,-7.241,0,0.5337353433835846,0.5261211280628756,train,val,train,train,train,train,val,train,train,train
ZINC61563507,CCC(CC)C(=O)Nc1cc(F)c(F)cc1C(=O)O,-7.333,0,0.5337353433835846,0.5261211280628756,train,train,train,train,train,train,train,train,train,val
ZINC61697205,C[C@H](O)c1ccc(-n2nnc3ccccc32)c(Cl)c1,-8.816,0,0.5337353433835846,0.5261211280628756,train,val,train,train,train,train,train,train,val,train
ZINC16346943,N#C/C(=C\c1cccc(I)c1)c1nc2cc(C(F)(F)F)ccc2s1,-7.171,0,0.5337353433835846,0.5261211280628756,train,train,val,train,train,train,train,val,train,train
ZINC08316685,C[C@@]1(c2cc3ccccc3o2)NC(=O)N(Cc2nnsc2Cl)C1=O,-8.323,0,0.5337353433835846,0.5261211280628756,train,val,train,train,train,train,train,train,train,val
ZINC63011781,O=C(c1cc(F)c(F)c(F)c1)N1CCO[C@H]2CCC[C@H]21,-8.156,0,0.5337353433835846,0.5261211280628756,train,train,val,train,train,val,train,train,train,train
ZINC05480316,Oc1c2n(c(=S)n1C1CCCCC1)CCCC2,-8.535,0,0.5337353433835846,0.5261211280628756,train,train,train,val,train,val,train,train,train,train
ZINC41144034,CC1=NN(c2ccccc2)[C@@H](c2cccs2)C1C(=O)O,-7.355,0,0.5337353433835846,0.5261211280628756,train,val,train,train,train,train,val,train,train,train
ZINC01830791,C[C@]1(C(=O)Nc2cccc([N+](=O)[O-])c2)CC1(Br)Br,-6.639,0,0.5337353433835846,0.5261211280628756,train,train,train,val,train,train,val,train,train,train
ZINC67307778,Cc1ccc(C(=O)N2CCSCC2)cc1NC(=O)NCc1ccc(O)cc1,-7.73,0,0.5337353433835846,0.5261211280628756,train,train,train,train,train,train,train,val,train,train
ZINC28167146,O=C(Nc1ccc(Cl)c(Cl)c1)C1CC=CCC1C(=O)N1CCOCC1,-7.645,0,0.5337353433835846,0.5261211280628756,train,train,val,train,train,val,train,train,train,val
ZINC21264855,CCc1cc2sc(NC(=O)CN3C[C@@H](C)O[C@H](C)C3)nc2cc1-c1ccccc1,-6.736,0,0.5337353433835846,0.5261211280628756,train,train,train,val,train,train,train,val,train,train
ZINC32157874,COc1ccccc1/C=C/C(=O)c1ccc(C(C)(C)C)cc1,-8.256,0,0.5337353433835846,0.5261211280628756,train,val,train,train,train,train,val,train,train,train
ZINC59748949,COCC(=O)N1CCC(C(=O)N2C[C@H](C)C[C@H](C)C2)CC1,-7.37,0,0.5337353433835846,0.5261211280628756,train,val,train,train,train,val,train,train,train,train
ZINC19897581,S=c1[nH]c(=S)c2c(-c3ccccc3)c(-c3ccccc3)nnc2[nH]1,-7.616,0,0.5337353433835846,0.5261211280628756,train,train,val,train,train,train,val,train,train,train
ZINC46057964,CN(c1ccc2sc(C(=O)NC3CCCCC3)cc2c1)S(C)(=O)=O,-7.826,0,0.5337353433835846,0.5261211280628756,train,val,train,train,train,train,train,train,train,train
ZINC13547114,Cc1ccc(COc2cccc(C(=S)N3CCC(C)CC3)c2)cc1,-8.224,0,0.5337353433835846,0.5261211280628756,train,train,train,train,train,train,val,train,train,train
ZINC21816593,Nc1cc(S(=O)(=O)Nc2ccccc2Br)ccc1O,-8.673,0,0.5337353433835846,0.5261211280628756,train,val,train,train,train,train,train,train,val,train
ZINC51582268,CCC[C@H](C)NC(=O)C1CCCN(C(=O)Nc2ccccc2Br)C1,-6.738,0,0.5337353433835846,0.5261211280628756,train,train,train,train,val,val,train,train,train,train
ZINC00569860,Cc1cc(C)c2oc(-c3c(Cl)cc(C)c(N)c3Cl)nc2c1,-8.175,0,0.5337353433835846,0.5261211280628756,train,train,val,train,train,train,val,train,train,train
ZINC35471349,CCCN(CC(=O)N1CCn2cccc2[C@@H]1c1cccc(F)c1)C(=O)c1ccco1,-5.752,0,0.5337353433835846,0.5261211280628756,train,train,train,train,val,train,train,train,train,train
ZINC10870968,O=C(c1ccccc1F)N(C[C@@H]1CCCO1)c1nc2c(Cl)cccc2s1,-10.101,0,0.5337353433835846,10.070796460176991,train,train,train,val,train,train,train,val,train,train
ZINC46913896,Cc1nn(C)c(Cl)c1/C=C/C(=O)N1CCC[C@@H]1c1ccsc1,-8.423,0,0.5337353433835846,0.5261211280628756,train,train,train,train,val,train,train,train,train,train
ZINC66776359,Cc1nnc(SCc2nc3ccccc3n2C(F)F)s1,-7.622,0,0.5337353433835846,0.5261211280628756,train,train,val,train,train,train,train,train,val,train
ZINC05815186,Cc1ccc2nc(NC(=O)COc3ccc(C(C)C)cc3)sc2c1,-7.403,0,0.5337353433835846,0.5261211280628756,train,train,train,val,train,train,train,val,train,train
ZINC40529100,O=C(Nc1cc(C(=O)O)ccc1F)NC1CC1,-7.274,0,0.5337353433835846,0.5261211280628756,train,train,train,val,train,train,train,train,train,train
ZINC32801309,C=C(Cl)C[S@](=O)Cc1nc(=O)c2c(-c3ccccc3)c(C)sc2[nH]1,-8.876,0,0.5337353433835846,0.5261211280628756,train,train,train,train,val,train,train,val,train,train
ZINC05042979,O=C(c1ccc(CS(=O)(=O)c2c(Cl)cccc2Cl)o1)N1CCCC1,-8.115,0,0.5337353433835846,0.5261211280628756,train,train,val,train,train,train,train,val,train,train
ZINC63162460,CN(Cc1ccc(C(F)(F)F)cc1)C(=O)Nc1cc(C(F)(F)F)c[nH]c1=O,-7.384,0,0.5337353433835846,0.5261211280628756,train,train,val,train,train,train,train,val,train,train
ZINC17093445,Cc1nc(NC(=S)NC(=O)/C=C/c2ccccc2)ccc1I,-7.24,0,0.5337353433835846,0.5261211280628756,train,val,train,train,train,train,train,train,train,val
49788596,CSc1nc(-c2ccc(S(N)(=O)=O)cc2)n(-c2ccc(Cl)cc2)n1,-11.187,1,7.910625620655412,10.070796460176991,train,val,train,train,train,train,train,train,val,train
ZINC15782399,Cc1nn(C)c(C)c1CNC(=O)NC12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3,-6.612,0,0.5337353433835846,0.5261211280628756,train,train,train,train,train,train,train,train,train,train
ZINC19764337,CCc1nc2sc3c(c2c(=O)n1CC(C)C)C(C(=O)O)CC3,-8.416,0,0.5337353433835846,0.5261211280628756,train,train,val,train,train,train,train,val,train,train
ZINC09440674,CCOc1c(I)cc(/C=C(\C#N)C(N)=O)cc1I,-7.678,0,0.5337353433835846,0.5261211280628756,train,train,train,val,train,train,train,train,val,train
ZINC42291571,CN(Cc1cc(Br)cs1)c1cncc(Cl)n1,-7.341,0,0.5337353433835846,0.5261211280628756,train,val,train,train,train,val,train,train,train,val
ZINC37518763,C[C@@H](Nc1ccc(Br)cc1C(F)(F)F)C1CC1,-7.677,0,0.5337353433835846,0.5261211280628756,train,val,train,train,train,train,val,train,train,train
ZINC04733373,CCc1cc(C23C[C@H]4C[C@@H](C2)C[C@@H](C3)C4)cc(CC)n1,-7.127,0,0.5337353433835846,0.5261211280628756,train,train,train,val,train,train,train,train,train,train
ZINC44606454,O=S(=O)(c1cnc(Cl)c(Br)c1)N1CCNCC1,-6.319,0,0.5337353433835846,0.5261211280628756,train,val,train,train,train,val,train,train,train,train
ZINC45092307,Brc1ccc(N2CCC[C@H]2C2CCCC2)nc1,-8.214,0,0.5337353433835846,0.5261211280628756,train,train,train,train,val,val,train,train,train,train
ZINC52147210,Br[C@H]1CCCC[C@H]1OCC1CCCCC1,-6.48,0,0.5337353433835846,0.5261211280628756,train,train,train,train,train,train,train,train,train,train
ZINC12908132,O=C(/C=C/c1nc2ccccc2o1)OCc1c(F)c(F)c(F)c(F)c1F,-4.93,0,0.5337353433835846,0.5261211280628756,train,val,train,train,train,val,train,train,train,val
ZINC33264047,CCNC(=O)N1CCC[C@@H](c2cccc(C(=O)NCc3ccc(F)cc3)c2)C1,-8.65,0,0.5337353433835846,0.5261211280628756,train,train,train,train,val,val,train,train,train,train
ZINC17028486,O=C1NC(=O)C(=Cc2coc3ccc(Br)cc3c2=O)C(=O)N1,-6.853,0,0.5337353433835846,0.5261211280628756,train,train,train,train,train,train,val,train,train,train
ZINC41981842,CC[C@@H](C)S[C@@](C)(C(=O)O)c1cc2cc(Br)ccc2o1,-7.128,0,0.5337353433835846,0.5261211280628756,train,train,val,train,train,train,val,train,train,train
ZINC50161630,CC(=O)CCCCOc1c(I)cc(Cl)c2cccnc12,-7.333,0,0.5337353433835846,0.5261211280628756,train,val,train,train,train,train,val,train,train,train
ZINC65211626,O=C(NC[C@@H]1CCCO1)c1csc(N2CCN(c3ccc(Cl)cc3)CC2)n1,-6.481,0,0.5337353433835846,0.5261211280628756,train,train,val,train,train,val,train,train,train,train
ZINC37639936,O=c1[nH]c(=O)n(Cc2ccccc2Cl)c2sc3c(c12)CCCC3,-10.044,0,0.5337353433835846,10.070796460176991,train,train,train,train,val,train,train,val,train,train
9801204,NS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2cccc(Cl)c2)cc1,-11.569,1,7.910625620655412,10.070796460176991,train,train,train,val,train,train,train,train,val,train
ZINC39356057,CCCc1[nH]nc2c1[C@@H](c1c(Cl)cccc1Cl)C(C#N)C(=N)O2,-6.396,0,0.5337353433835846,0.5261211280628756,train,train,val,train,train,train,val,train,train,train
15337398,CS(=O)(=O)c1ccc(-c2[nH]c3ccccc3c2-c2ccc(F)cc2)cc1,-10.79,1,7.910625620655412,10.070796460176991,train,train,train,train,val,train,train,train,val,train
ZINC40413760,CC(C)CN1CCN(S(=O)(=O)c2ccccc2Br)CC1,-6.555,0,0.5337353433835846,0.5261211280628756,train,train,train,train,val,val,train,train,train,train
ZINC08014971,CSCc1ccc(C(=O)Nc2ccc3c(c2)NC(=O)C(C)O3)cc1,-7.374,0,0.5337353433835846,0.5261211280628756,train,train,train,train,val,train,train,train,train,train
ZINC58013040,CC1=Nc2nc(SCc3ccccc3)nn2[C@@H](c2cccc(O)c2)C1C(N)=O,-8.915,0,0.5337353433835846,0.5261211280628756,train,val,train,train,train,train,val,train,train,train
ZINC50034762,Nc1cc(F)c(OC[C@@H]2CCCO2)cc1C(=O)O,-7.417,0,0.5337353433835846,0.5261211280628756,train,train,train,train,train,train,train,train,train,train
ZINC05369981,C[C@@H]1C[C@@H]2OC(=O)[C@@]3(C)C(=O)CC[C@@](C)([C@@H]23)[C@@]1(O)CCc1ccoc1,-6.091,0,0.5337353433835846,0.5261211280628756,train,train,val,train,train,val,train,train,train,val
ZINC54532768,C[C@H]1CCCCN1c1ccc(C(F)(F)F)cc1C(=O)O,-7.941,0,0.5337353433835846,0.5261211280628756,train,train,train,val,train,val,train,train,train,train
ZINC66850273,CC(C(=O)NC(=O)NC1CCCC1)N1CCO[C@H](c2ccc(F)c(F)c2)C1,-5.798,0,0.5337353433835846,0.5261211280628756,train,train,train,train,val,train,train,train,train,train
4553,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1OC1CCCCC1,-7.505,1,7.910625620655412,0.5261211280628756,train,train,train,train,val,train,val,train,train,train
ZINC02197326,CCCCSc1nc(=O)c2c3c(sc2[nH]1)CO[C@@](C)(CC)C3,-8.974,0,0.5337353433835846,0.5261211280628756,train,train,train,val,train,train,train,val,train,train
ZINC36910053,C[C@@H]1[C@H](C)CCC[C@H]1n1c(CCCl)nc2cc(Cl)ccc21,-8.484,0,0.5337353433835846,0.5261211280628756,train,train,val,train,train,train,val,train,train,train
ZINC62764147,O=C(O)C1CCCC[C@@H]1Oc1ccc2c(c1)CCCC2,-8.227,0,0.5337353433835846,0.5261211280628756,train,train,train,val,train,train,train,train,train,train
ZINC51699588,COCc1cc(Cl)c2cc(Br)cc(C)c2n1,-7.247,0,0.5337353433835846,0.5261211280628756,train,train,train,train,val,train,val,train,train,train
ZINC40447348,Cc1ccc(S(=O)(=O)N(C)Cc2cccc(Br)c2)c(Br)c1,-5.847,0,0.5337353433835846,0.5261211280628756,train,train,train,train,val,train,train,train,train,val
ZINC39975141,Cc1ccc(NS(=O)(=O)c2cccc(C)c2C)nc1,-7.833,0,0.5337353433835846,0.5261211280628756,train,train,val,train,train,train,train,train,val,train
ZINC11985075,Cc1cc(C)c2cc(CCl)c(Cl)nc2c1,-8.072,0,0.5337353433835846,0.5261211280628756,train,train,train,train,val,train,val,train,train,train
ZINC66597211,Cc1ccc([C@@H](C)NC(=O)N2CCN(CC(=O)N[C@H]3CCC[C@H](C)C3)CC2)o1,-4.389,0,0.5337353433835846,0.5261211280628756,train,train,val,train,train,train,train,train,train,train
ZINC42134738,CN1CCC[C@@H](Nc2c(O)[nH]c3cc(F)cc(F)c23)C1,-8.721,0,0.5337353433835846,0.5261211280628756,train,val,train,train,train,train,train,train,train,train
ZINC61079792,CN(C(=O)c1cc(N)c(F)cc1Br)C1CCCCCC1,-7.179,0,0.5337353433835846,0.5261211280628756,train,val,train,train,train,val,train,train,train,train
ZINC15678565,CCC1Sc2ccc(S(=O)(=O)Nc3cccc(C(C)=O)c3)cc2NC1=O,-6.218,0,0.5337353433835846,0.5261211280628756,train,train,val,train,train,train,train,train,val,train
ZINC37760819,CCCc1c(C(=O)O)cnn1[C@]1(C)CCS(=O)(=O)C1,-7.341,0,0.5337353433835846,0.5261211280628756,train,val,train,train,train,train,train,train,train,train
ZINC39545177,CSN(C(=O)C1CC(Cl)C2=Nc3ccccc3CN21)c1ccccc1,-8.701,0,0.5337353433835846,0.5261211280628756,train,train,train,train,val,val,train,train,train,train
ZINC05522648,O=C(c1ccccc1)C1c2ccccc2Cn2c1nc(=O)c1c3c(sc12)CCC3,-7.647,0,0.5337353433835846,0.5261211280628756,train,train,val,train,train,train,train,val,train,train
ZINC37087514,Cc1ccc(C(=O)O)cc1N[C@H]1C[C@@H](C)CC[C@@H]1C(C)C,-7.376,0,0.5337353433835846,0.5261211280628756,train,train,train,train,train,train,train,train,train,train
ZINC15883824,COCc1cnc2c(c1SCc1ccc(Br)cc1)c(=O)n(C)c(=O)n2C,-9.094,0,0.5337353433835846,0.5261211280628756,train,val,train,train,train,train,train,train,val,train
ZINC39505712,CC(C)S(=O)(=O)[C@@H]1CC[C@@]2(C[C@H](I)CN2F)C1,-5.932,0,0.5337353433835846,0.5261211280628756,train,train,train,val,train,train,train,train,train,train
ZINC34779593,C=C(C)Cn1c(=O)c2c(C)c(C(=O)NN)sc2n(CC(=O)N2CCCC2)c1=O,-9.633,0,0.5337353433835846,0.5261211280628756,train,val,train,train,train,train,train,val,train,train
ZINC13750092,COc1ccc(CN(C(=O)C2[C@@H](C=C(Cl)Cl)C2(C)C)[C@@H]2CCS(=O)(=O)C2)cc1,-6.498,0,0.5337353433835846,0.5261211280628756,train,train,val,train,train,train,train,train,train,train
ZINC65692276,Nc1nc2[nH]c(CSc3nc4cc(C(F)(F)F)ccc4[nH]3)cc(=O)n2n1,-8.328,0,0.5337353433835846,0.5261211280628756,train,train,train,val,train,val,train,val,train,train
ZINC42307159,O=C(c1cc([N+](=O)[O-])ccc1I)N(CC(F)(F)F)C1CC1,-6.473,0,0.5337353433835846,0.5261211280628756,train,train,train,train,train,val,val,train,train,train
ZINC62570274,O=C(O)C1CCCC[C@H]1c1cccs1,-7.406,0,0.5337353433835846,0.5261211280628756,train,train,train,train,train,train,train,train,train,train
ZINC42159149,CC(=O)N1c2ccc(S(=O)(=O)N(C)C3CC3)cc2C[C@H]1C,-7.558,0,0.5337353433835846,0.5261211280628756,train,train,train,val,train,train,train,train,train,train
ZINC47405902,C#CCN(Cc1cc(=O)n2c(C)csc2n1)[C@@H]1CCc2ccccc21,-8.117,0,0.5337353433835846,0.5261211280628756,train,val,train,train,train,train,train,train,train,val
ZINC67090714,O=C(COc1ccc2c(c1)CCC(=O)N2)Nc1ccc(F)c(C(F)(F)F)c1,-5.359,0,0.5337353433835846,0.5261211280628756,train,train,train,train,val,train,train,val,train,train
ZINC01391812,CC(=O)c1ccc(/C(C#N)=C/N(C)C)s1,-7.214,0,0.5337353433835846,0.5261211280628756,train,train,train,train,train,train,train,train,train,val
ZINC13255360,O=C(/C=C/c1ccc(C(=O)O)cc1)Nc1ccc(Cl)c(C(F)(F)F)c1,-7.075,0,0.5337353433835846,0.5261211280628756,train,train,train,val,train,train,train,train,train,val
ZINC60061950,CCN(Cc1cnn(C)c1)S(=O)(=O)c1c(Cl)cc(Br)cc1Cl,-7.452,0,0.5337353433835846,0.5261211280628756,train,train,train,train,val,train,train,train,train,val
ZINC01321119,CC(=O)C(C)n1nnc2sc3c(c2c1=O)CC[C@H](C(C)(C)C)C3,-8.051,0,0.5337353433835846,0.5261211280628756,train,train,train,train,val,train,train,val,train,train
ZINC14467121,Cc1c([N+](=O)[O-])ccc2c1N[C@H](c1cc(Cl)cc(Cl)c1O)[C@H]1CC=C[C@H]21,-8.54,0,0.5337353433835846,0.5261211280628756,train,train,val,train,train,train,val,train,train,train
ZINC44452709,CN(C)C(=O)NC(=O)c1c(NC(=O)c2ccco2)sc2c1CCC2,-8.414,0,0.5337353433835846,0.5261211280628756,train,train,val,train,train,train,train,val,train,train
ZINC62926486,C[C@@]1(C(=O)O)CCN(c2ccc([N+](=O)[O-])cc2Cl)C1,-8.352,0,0.5337353433835846,0.5261211280628756,train,train,val,train,train,train,val,train,train,train
ZINC41067190,CCn1cc(C(=O)O)c(C23C[C@H]4C[C@@H](C2)C[C@@H](C3)C4)n1,-6.975,0,0.5337353433835846,0.5261211280628756,train,val,train,train,train,val,train,train,train,train
ZINC32125284,Cc1ccc(C(=O)NC(=S)Nc2sc3c(c2C(N)=O)CCCCC3)cc1C,-6.82,0,0.5337353433835846,0.5261211280628756,train,train,val,train,train,train,train,val,train,train
ZINC41536944,O=C(NC1(c2cccc(Cl)c2)CCCC1)C1C(C(=O)O)[C@H]2C=C[C@@H]1C2,-6.947,0,0.5337353433835846,0.5261211280628756,train,train,train,val,train,train,train,train,train,val
ZINC49735333,C=CCSc1nc(=O)c2c(n1C)NC(=O)C[C@@H]2c1ccc(F)c(Br)c1,-8.955,0,0.5337353433835846,0.5261211280628756,train,train,train,val,train,train,val,train,train,train
ZINC46017722,C=CCn1c(=O)sc2cc(NS(=O)(=O)c3ccc4c(c3)CCCC4)ccc21,-7.08,0,0.5337353433835846,0.5261211280628756,train,train,train,train,train,train,train,train,val,train
10177578,CS(=O)(=O)c1ccc(C2=C(c3ccc(F)c(Cl)c3)CC3(CC3)C2)cc1,-11.544,1,7.910625620655412,10.070796460176991,train,train,train,train,train,train,train,train,val,train
ZINC40085987,CCCCN1C(=O)C(=O)C(C(=O)c2ccc(OCC)c(C)c2)[C@H]1/C=C/c1ccccc1,-6.901,0,0.5337353433835846,0.5261211280628756,train,train,train,val,train,train,val,train,train,train
ZINC54348079,O=C(Nc1cccc(CNC(=O)C2(c3cccc(Cl)c3)CCC2)c1)N1CCCC1,-3.991,0,0.5337353433835846,0.5261211280628756,train,train,train,train,train,val,train,train,train,val
ZINC39964678,COc1cccc(N2[C@@H](C3=CC4=C(C)C(C)=N[C@H]4C=C3)NN[C@@H]2S)c1,-9.839,0,0.5337353433835846,0.5261211280628756,train,val,train,train,train,train,val,train,train,train
ZINC64931785,CCCCc1nc(CN2CCN(C(=O)c3cc(Cl)cc(Cl)c3)CC2)no1,-8.233,0,0.5337353433835846,0.5261211280628756,train,train,val,train,train,val,train,val,train,train
ZINC19792060,CCOC(=O)c1ccc2nc(C)cc(Nc3ccc(C(=O)O)cc3)c2c1,-8.144,0,0.5337353433835846,0.5261211280628756,train,train,train,train,val,train,train,train,train,val
ZINC09545664,Cc1ccc(SCC(=O)N(Cc2cccnc2)c2nc3c(Cl)cccc3s2)cc1,-9.396,0,0.5337353433835846,0.5261211280628756,train,val,train,train,train,train,train,val,train,train
ZINC01507542,N#Cc1ccc(-c2ccc(OC(=O)c3ccc(Br)o3)cc2)cc1,-2.476,0,0.5337353433835846,0.5261211280628756,train,train,train,train,train,train,train,train,train,val
ZINC50996724,CCCc1nc(-c2ccc(F)c(C)c2)c(N)n1CCC,-8.615,0,0.5337353433835846,0.5261211280628756,train,val,train,train,train,train,val,train,train,train
ZINC16162794,CCn1c(=O)c2c(=O)c(Br)c(O)oc2c2cc(Br)ccc21,-8.371,0,0.5337353433835846,0.5261211280628756,train,val,train,train,train,train,train,train,train,val
ZINC02268810,CCCN(CCC)c1ncnc2sc3c(c12)CCCC3,-10.013,0,0.5337353433835846,10.070796460176991,train,train,train,val,train,train,train,val,train,train
ZINC66600089,CC1(CNC(=O)N2CCC([C@@H](O)c3ccccc3)CC2)CCCC1,-7.371,0,0.5337353433835846,0.5261211280628756,train,train,train,train,train,train,train,train,train,train
ZINC12390002,O=S(=O)(c1ccc(Br)cc1)N1CCC[C@@H](c2nnc3ccccn23)C1,-6.4,0,0.5337353433835846,0.5261211280628756,train,train,train,train,val,val,train,train,train,train
ZINC09037608,CC(C)c1cccc2sc(N(Cc3ccccn3)C(=O)c3cc4ccccc4o3)nc12,-9.384,0,0.5337353433835846,0.5261211280628756,train,val,train,train,train,train,train,val,train,train
ZINC32804865,Cc1ccc(-c2nc(C(=O)Nc3ccc4oc(C)nc4c3)cs2)o1,-7.056,0,0.5337353433835846,0.5261211280628756,train,train,train,val,train,val,train,train,train,val
ZINC63562529,CC(C)CC(=O)N1CCN(C(=O)c2cc(-c3cccs3)[nH]n2)CC1,-7.811,0,0.5337353433835846,0.5261211280628756,train,val,train,train,train,val,train,val,train,train
ZINC40965543,Cc1ccc(C)c(OCC(=O)Nc2nc3c(C)cccc3s2)c1C,-5.185,0,0.5337353433835846,0.5261211280628756,train,train,train,val,train,train,train,val,train,train
ZINC11956320,Cc1n[nH]c(C)c1CCC(=O)N1CCC[C@@H](CNC(=O)c2ccc(-c3ccccc3)cc2)C1,-8.69,0,0.5337353433835846,0.5261211280628756,train,val,train,train,train,val,train,train,train,train
ZINC35577444,Cc1ccc(S(=O)(=O)Nc2ncccc2C(=O)O)s1,-7.488,0,0.5337353433835846,0.5261211280628756,train,train,train,val,train,train,train,train,val,train
ZINC54733784,Cc1ccc([C@H](C)NC(=O)N2C[C@@H](C)C[C@H](C)C2)s1,-8.265,0,0.5337353433835846,0.5261211280628756,train,train,train,train,train,val,train,train,train,val
ZINC12148098,O=C(Cn1c(-c2cccs2)cc2cccnc21)N1CCCCC1,-9.013,0,0.5337353433835846,0.5261211280628756,train,train,train,train,val,train,train,train,train,train
ZINC62027756,C[C@H](c1ccccc1F)N(C)c1nc2c(s1)C(=O)CCC2,-7.864,0,0.5337353433835846,0.5261211280628756,train,train,train,train,train,train,val,train,train,train
ZINC35763800,C[C@@H](Nc1cn[nH]c1)c1cc(F)ccc1F,-7.308,0,0.5337353433835846,0.5261211280628756,train,train,val,train,train,train,train,train,train,val
ZINC36959226,CC[C@H]1CC[C@H](Nc2ccc3c(c2)CCN3C(C)=O)CC1,-8.67,0,0.5337353433835846,0.5261211280628756,train,train,train,train,train,train,train,train,train,train
ZINC50194871,CC(C)(CCC(=O)O)NC(=O)C12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3,-5.811,0,0.5337353433835846,0.5261211280628756,train,train,train,val,train,val,train,train,train,train
ZINC37749988,O=C(c1cccc(CCl)c1)N1CCC[C@@H](C(F)(F)F)C1,-8.218,0,0.5337353433835846,0.5261211280628756,train,train,val,train,train,train,train,train,train,train
ZINC01732095,O=C(OCC#CCOC(=O)c1c(Cl)ccc(Cl)c1Cl)c1c(Cl)ccc(Cl)c1Cl,-6.693,0,0.5337353433835846,0.5261211280628756,train,train,train,val,train,train,train,train,train,val
ZINC58335574,N#C/C(=C/c1ccco1)C(=O)N1CCC(C(=O)c2cc(F)ccc2F)CC1,-7.51,0,0.5337353433835846,0.5261211280628756,train,val,train,train,train,train,train,val,train,train
ZINC54185668,Clc1cccc(Sc2nnc(Cl)c3ccccc23)c1,-7.833,0,0.5337353433835846,0.5261211280628756,train,train,train,train,train,train,val,train,train,train
118705852,NS(=O)(=O)c1ccc(N2N=C(C(F)(F)F)C[C@H]2c2cccc3c2OCO3)cc1,-10.842,1,7.910625620655412,10.070796460176991,train,train,val,train,train,train,train,train,val,train
ZINC03165690,N#CS[C@@H](CN1CCCC1)C(F)(F)F,-6.901,0,0.5337353433835846,0.5261211280628756,train,train,train,train,train,train,val,train,train,train
44343489,CS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2cccc(Cl)c2Cl)cc1,-9.877,1,7.910625620655412,0.5261211280628756,train,train,train,train,val,train,train,train,val,train
ZINC64990554,C[C@H]1Cc2ccc(CNC(=O)Nc3ccccc3Br)cc2N1C(=O)c1ccccc1,-4.992,0,0.5337353433835846,0.5261211280628756,train,train,train,train,train,train,train,train,train,train
ZINC14545465,CCOc1ccccc1[C@@H]1Nc2c(ccc(Cl)c2Cl)[C@H]2C=CC[C@H]21,-8.776,0,0.5337353433835846,0.5261211280628756,train,train,val,train,train,train,val,train,train,train
ZINC05125860,O=C(N/N=C/c1c(Cl)cccc1Cl)c1[nH]nc2c1CCc1ccccc1-2,-9.334,0,0.5337353433835846,0.5261211280628756,train,train,val,train,train,train,val,train,train,train
ZINC15181140,Cc1sc2[nH]c([C@@H](C)OC(=O)c3cc(Br)ccc3O)nc(=O)c2c1C,-6.141,0,0.5337353433835846,0.5261211280628756,train,train,val,train,train,train,train,val,train,train
ZINC19849858,Oc1c([C@H](Nc2ccccn2)c2cccnc2)cc(Cl)c2cccnc12,-9.037,0,0.5337353433835846,0.5261211280628756,train,train,train,train,train,train,val,train,train,train
ZINC11985664,CC(C)(C)c1ccc2nc(Cl)c(CCCl)cc2c1,-8.294,0,0.5337353433835846,0.5261211280628756,train,val,train,train,train,train,val,train,train,train
ZINC03244406,C[C@@H]1CCC/[N+](=C2/Nc3c(Cl)cc(Cl)c4cccc2c34)C1,-8.48,0,0.5337353433835846,0.5261211280628756,train,train,train,train,val,train,val,train,train,train
ZINC16628418,Fc1cc2c(c(CSc3nnc4sc5ccccc5n34)c1)OCOC2,-8.375,0,0.5337353433835846,0.5261211280628756,train,train,train,train,val,train,train,train,train,val
ZINC25961186,Cc1nc(C)c(C#N)c(SCc2cc3c(cc2Br)OCCO3)n1,-7.251,0,0.5337353433835846,0.5261211280628756,train,train,train,train,val,train,train,train,train,val
