ID,smiles,docking_score,flag,split_1,split_2,split_3,split_4,split_5
X090,CS(=O)(=O)c1ccc(-n2cc(C=O)nc2-c2ccc(Cl)cc2)cc1,-9.835,1,train,train,train,val,train
11794210,Cc1ccnc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)c1,-11.106,1,train,train,train,val,train
ZINC21814341,CC(C)(C)[C@H]1CC[C@H](Nc2ccc(OCC#N)cc2)CC1,-6.499,0,train,train,train,train,val
ZINC62766196,CCC(C)(C)[C@@H]1CCC(C(=O)O)[C@H](SCCO)C1,-6.05,0,train,val,train,train,train
ZINC37364369,N#C[C@@H]1CCCCC[C@@H]1Oc1ccc(Cl)c2ccccc12,-8.401,0,train,val,train,train,train
ZINC41580777,CC(C)[C@H]1CC[C@@H](C)C[C@H]1OC(=O)c1ccc(N)cc1Cl,-7.136,0,train,train,train,train,val
127923,CS(=O)(=O)c1ccc(C2=C(c3ccc(F)c(F)c3)C(=O)OC2)cc1,-10.448,1,train,train,train,train,train
10716484,CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2cccc3c2OCO3)cc1,-11.15,1,train,train,train,val,train
21472753,C[C@]1(O)OC(=O)C(c2ccccc2)=C1c1ccc(S(C)(=O)=O)cc1,-9.71,1,train,train,train,train,train
ZINC50960498,O=C(N[C@H]1CNc2ccccc2C1)C1CCCCO1,-7.976,0,train,val,train,train,train
ZINC04854553,Cc1ccc([C@@H]2c3cccn3CCN2C(=O)Nc2cccs2)cc1,-9.405,0,train,train,train,val,train
90654500,Cc1ccc(C2=C(c3ccc(S(N)(=O)=O)cc3)COC2=O)cc1,-10.413,1,train,train,train,train,val
10765111,CNc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1Cl,-11.221,1,train,train,val,train,train
17816357,Cc1nc(-c2ccc(S(N)(=O)=O)cc2)c(-c2ccccc2)s1,-10.383,1,train,train,val,train,train
ZINC61577009,Fc1cc(Cl)ccc1N[C@@H]1CCCSC1,-7.486,0,train,train,val,train,train
ZINC39511266,CO[C@H]1CC[C@]2(C1)[C@H](Cl)CCCN2S(=O)(=O)Oc1ccccc1,-6.777,0,train,train,train,train,train
ZINC01093105,Cc1cc(C)c(OCC(=O)N2N=C3CCCC[C@H]3[C@]2(O)C(F)(F)F)c(C)c1,-5.942,0,train,train,train,train,train
10069246,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)c(C)c1,-11.305,1,train,val,train,train,train
10714590,CN(C)c1ccc(C2=C(c3ccc(S(N)(=O)=O)cc3)CCC2)cc1Cl,-11.253,1,train,train,val,train,train
ZINC36981719,COc1c(Br)cc(Cl)cc1NC1[C@H](C)CCC[C@H]1C,-7.303,0,train,train,val,train,train
ZINC43473389,C[C@H]1CCCC[C@@]1(Oc1ccc([N+](=O)[O-])c(F)c1)C(=O)O,-6.611,0,train,val,train,train,train
10522977,NS(=O)(=O)c1ccc(C2=C(c3ccc(C(F)(F)F)cc3)CCC2)cc1,-11.071,1,train,train,train,val,train
ZINC20438034,CCC(=O)N1N=C2C3CCN(CC3)[C@@H]2[C@@H]1c1ccc(OC)c(OC)c1,-7.452,0,train,train,train,val,train
10691290,Cc1ccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(N)(=O)=O)cc2)nc1,-11.172,1,train,train,train,train,train
21859784,Cc1ccc(-c2cnnn2-c2ccc(S(C)(=O)=O)cc2)cc1,-9.952,1,train,train,train,train,train
11794221,Cc1ccn2nc(-c3ccc(S(C)(=O)=O)cc3)c(-c3ccc(F)cc3)c2n1,-10.219,1,train,train,train,train,val
10236948,NS(=O)(=O)c1ccc(-c2[nH]c3ccccc3c2-c2ccccc2)cc1,-10.872,1,train,train,train,val,train
10449604,Cc1[nH]c2cc(S(C)(=O)=O)ccc2c1Cc1ccc(F)cc1F,-10.214,1,train,train,train,train,train
ZINC39345235,C[C@H]1CCC/C(=N\NC(=O)C(=O)N/N=C2\CCC[C@H](C)C2)C1,-7.214,0,train,train,val,train,train
ZINC39523416,O=S(=O)(Oc1ccccc1)[C@@H]1CCC[C@]2(CCC[C@H](Cl)C2)[N@@H+]1[O-],-6.94,0,train,train,val,train,train
CHEMBL551418,CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)nc(OC3CCCC3)n2)cc1,-10.635,1,train,train,train,train,train
ZINC36957208,CCC(C)(C)[C@H]1CC[C@@H](Nc2ccccc2SC)CC1,-7.402,0,train,train,train,train,train
10716420,COc1ccc(-c2cc(F)c(F)cc2-c2ccc(S(C)(=O)=O)cc2)cc1Cl,-11.099,1,train,train,train,val,train
ZINC62761253,C[C@@H]1CCC(C(=O)O)[C@H](Oc2ccccc2Br)C1,-7.481,0,train,train,train,val,train
ZINC00495481,CC(C)N1CC=C2C(C#N)C(=N)C(C#N)(C#N)[C@H](c3cccs3)[C@H]2C1,-9.303,0,train,train,train,train,train
162667037,CC(=O)c1nnn(-c2ccc(S(=O)(=O)Nc3nccs3)cc2)c1C,-6.071,1,train,val,train,train,train
44404327,NS(=O)(=O)c1ccc(-c2c(-c3ccccc3)noc2CF)cc1,-10.108,1,train,val,train,train,train
10406106,CCCCCCNC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O,-5.033,1,train,train,train,train,train
22277772,Cc1onc(-c2ccc(S(C)(=O)=O)cc2)c1-c1ccc(F)cc1,-10.392,1,train,train,train,val,train
44456713,CS(=O)(=O)c1ccc(-c2nc(NCc3ccco3)cc(C(F)(F)F)n2)cc1,-9.897,1,train,train,val,train,train
155521710,N#Cc1cnn(-c2ccc(S(N)(=O)=O)cc2)c1/N=C/c1ccccc1,-10.931,1,train,val,train,train,train
ZINC24506236,C[C@H]1CCCC[C@]12NC(=O)N(Cc1cccc(F)c1F)C2=O,-8.046,0,train,train,train,val,train
ZINC36862254,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OCc1ccc(C#N)cc1F,-7.711,0,train,train,train,train,val
ZINC36544404,O=CN(c1ccccc1Cl)C(C(=O)NC1CCCCC1)c1ccccc1O,-7.125,0,train,val,train,train,train
ZINC66822125,Cn1cc(NC(=O)C2CC(=O)N([C@H]3CC[C@@H](C)CC3)C2)cn1,-6.745,0,train,train,train,train,val
ZINC62625233,N#C[C@H]1CCCC[C@@H]1c1cc(Cl)cc(Cl)c1,-8.099,0,train,train,train,val,train
44456619,CS(=O)(=O)c1ccc(-c2nc(NC3CCCC3)cc(C(F)(F)F)n2)cc1,-10.207,1,train,train,train,train,val
172453038,Nc1c(C(=O)N/N=C/c2ccc([N+](=O)[O-])cc2)cnn1-c1ccc(S(N)(=O)=O)cc1,-8.894,1,train,train,train,train,val
ZINC37342678,Cc1ccc(C(=O)CO[C@@H]2C[C@H](C)CC[C@@H]2C(C)C)cc1,-7.125,0,train,val,train,train,train
44456510,COc1cc(NCc2ccccc2)nc(-c2ccc(S(C)(=O)=O)cc2)n1,-10.333,1,train,train,train,val,train
10183636,Cc1cc(=O)c(Oc2ccc(Br)cc2Cl)c(-c2ccc(S(C)(=O)=O)cc2)o1,-9.061,1,train,train,train,train,val
ZINC43663715,FC(F)(F)COCCC[C@@H]1CCCCC[C@@H]1Br,-7.251,0,train,train,train,train,val
ZINC41753111,CC(C)c1ccccc1N[C@]1(C(=O)O)CCCC[C@@H]1C,-8.651,0,train,train,val,train,train
ZINC57435077,Cc1cccc(N2CCN([C@@H]3CCC[C@@H]3C#N)CC2)c1C,-8.262,0,train,train,val,train,train
ZINC06765435,COc1ccccc1C(=O)N1CCn2cccc2[C@@H]1c1ccoc1,-9.408,0,train,train,train,val,train
ZINC62764440,CCCS[C@@H]1C[C@H](C)CCC1C(=O)O,-5.887,0,train,train,train,train,val
ZINC53107521,C[C@H]1CCC[C@@](CO)(NC(=O)c2ccc(Br)c(F)c2)C1,-6.179,0,train,train,train,train,train
44316112,COc1ccc(-c2c(-c3ccc(S(C)(=O)=O)cc3)oc3ccccc23)cc1Cl,-11.496,1,train,train,train,train,train
172456493,CN(C)c1ccc(/C=N\NC(=O)c2cnn(-c3ccc(S(N)(=O)=O)cc3)c2N)cc1,-9.799,1,train,train,train,train,val
9840568,CCOc1cc(OCC)cc(-c2ccc(C(C)C(=O)O)cc2F)c1,-8.817,1,train,val,train,train,train
ZINC49729650,CC(C)[C@H]1CC[C@@H](C)C[C@H]1NC(=O)CCc1nnc(-c2ccsc2)o1,-4.242,0,train,train,train,train,train
171343888,C=c1ccsc1=Cc1c(C)[nH]n(-c2ccc(S(N)(=O)=O)cc2)c1=O,-9.479,1,train,train,train,val,train
15429218,CCc1nc(C2CCCCC2)c(-c2ccc(S(C)(=O)=O)cc2)o1,-9.998,1,train,train,train,val,train
44271312,Cc1nc(-c2ccc(Cl)cc2)c(-c2ccc(S(N)(=O)=O)cc2)s1,-10.871,1,train,train,train,train,train
ZINC37153477,Cc1cc(Cl)c(C(C)C)cc1O[C@@H]1CCC[C@H]1C#N,-7.931,0,train,train,train,train,train
10268555,NS(=O)(=O)c1ccc(C2=C(c3ccc(Cl)cc3)CCC2)cc1,-10.549,1,train,train,train,val,train
9918457,CS(=O)(=O)c1ccc(C2=C(c3ccc(F)cc3)C(=O)CC2)cc1,-10.735,1,train,train,train,train,train
ZINC35638749,CC(C)NC(=O)C1CO[C@]2(CCC[C@H](C)C2)N1C(=O)c1cccc(C(F)(F)F)c1,-7.784,0,train,train,val,train,train
10109361,CS(=O)(=O)c1ccc2c(Sc3ccc(F)cc3F)c(C#N)[nH]c2c1,-9.735,1,train,train,train,train,val
ZINC66356821,C[C@H]1C[C@@H](CC(=O)Nc2ccc(N3CCC(C(N)=O)CC3)cc2)CC(C)(C)C1,-4.073,0,train,train,train,val,train
3033,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,-6.629,1,train,train,val,train,train
ZINC39511296,CO[C@H]1CC[C@]2(C1)[C@H](Cl)CCCN2S(=O)(=O)C(C)C,-5.989,0,train,train,train,train,train
ZINC61952517,CC[C@@H]1CC[C@H](C#N)[C@H](N(C)c2cccc(C#N)c2)C1,-7.56,0,train,train,train,val,train
44394150,Cc1ccc(-c2c(-c3ccc(S(C)(=O)=O)cc3)ccc(F)c2F)cc1C,-11.773,1,train,train,train,train,train
10787761,CCOc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,-10.562,1,train,train,train,train,val
ZINC36664901,CC(C)[C@H]1CC[C@H](C)C[C@H]1Oc1ccc(C(N)=S)cc1,-8.083,0,train,train,train,train,val
ZINC39506880,CCO[C@H]1CN(Br)[C@@]2(CC[C@H](SC)C2)C1,-7.028,0,train,train,val,train,train
ZINC37376106,O[C@@]1(Cc2ccccc2)CCCCc2ccccc21,-8.555,0,train,train,val,train,train
11256540,COc1ccc(Oc2cnccc2NS(=O)(=O)C(F)(F)F)cc1,-6.196,1,train,train,train,val,train
22034360,Cc1[nH]c2cc(S(C)(=O)=O)ccc2c1Oc1ccc(F)cc1F,-10.208,1,train,train,train,train,train
10762494,CS(=O)(=O)c1ccc(-n2cc(C(F)F)nc2-c2ccc(Cl)cc2)cc1,-9.953,1,train,val,train,train,train
ZINC49070285,C[C@H](NC(=O)NCc1cc(Br)c2c(c1)OCO2)C1CC1,-7.325,0,train,train,train,train,val
ZINC43317434,C[C@H]1c2cccn2CCN1C(=O)Nc1cccc(I)c1,-6.32,0,train,val,train,train,train
10914501,Cc1ncn(-c2ccc(S(C)(=O)=O)cc2)c1-c1ccc(F)cc1,-10.776,1,train,val,train,train,train
10178729,NS(=O)(=O)c1ccc(C2=C(c3ccc(Cl)c(Cl)c3)CC3(CC3)C2)cc1,-11.676,1,train,val,train,train,train
44456737,CCN(CC)c1cc(NCc2cccs2)nc(-c2ccc(S(C)(=O)=O)cc2)n1,-9.778,1,train,val,train,train,train
22034361,CS(=O)(=O)c1ccc2c(Sc3ccc(F)cc3)c(CO)[nH]c2c1,-10.193,1,train,train,train,train,val
15887860,CC(C)(O)COc1ncc(C(F)(F)F)cc1-c1ccc(S(C)(=O)=O)cc1,-9.949,1,train,val,train,train,train
ZINC34954804,N#CC1C(=N)C(C#N)(C#N)[C@H](CCc2ccccc2)[C@H]2CCCC=C12,-8.642,0,train,val,train,train,train
ZINC62764147,O=C(O)C1CCCC[C@@H]1Oc1ccc2c(c1)CCCC2,-8.227,0,train,train,train,train,val
ZINC36920472,CC[C@H]1CC[C@H](Nc2cccc(Cl)c2-n2ccnc2)CC1,-7.666,0,train,train,train,train,val
10362126,Cc1ccc(-c2c(-c3ccc(S(C)(=O)=O)cc3)[nH]c3ccccc23)cc1C,-11.671,1,train,train,val,train,train
10830394,CS(=O)(=O)c1ccc(C2=C(c3ccc(F)cc3)C(=O)OC2)cc1,-10.101,1,train,train,train,val,train
ZINC39503949,CO[C@@H]1CN(OC)[C@]2(CC[C@H](Cl)C2)C1,-7.153,0,train,val,train,train,train
ZINC01101468,CCOc1ccc(NC(=S)N2CCS[C@H]2c2ccc(C#CC(C)(C)O)cc2)cc1,-8.155,0,train,train,train,train,val
ZINC37057520,C[C@@H]1CCC[C@@H](Nc2ccccc2N2CCOCC2)C1,-8.289,0,train,train,train,val,train
ZINC37292398,CO[C@@H]1CCCC[C@@H]1Nc1ccc(C(C)C)cc1C(C)C,-9.021,0,train,train,train,val,train
ZINC37412064,C[C@H]1CCC[C@H](N[C@H]2C[C@@H](c3ccc(Br)cc3)C2)C1,-8.013,0,train,train,val,train,train
42612023,Nc1c(C(=O)N/N=C/c2ccc(Cl)cc2)cnn1-c1ccc(S(N)(=O)=O)cc1,-8.872,1,train,train,train,train,train
ZINC39507293,CS[C@H]1CC[C@@]2(C[C@H](F)CN2I)C1,-6.39,0,train,train,train,val,train
44456768,CC(C)Nc1cc(NCc2ccccc2)nc(-c2ccc(S(C)(=O)=O)cc2)n1,-9.976,1,train,train,train,val,train
10200640,CC1(C)OC(=O)C(Oc2ccc(F)cc2F)=C1c1ccc(S(C)(=O)=O)cc1,-8.606,1,train,train,train,train,val
ZINC45812978,CO[C@@H]1CCCC[C@H]1OC(=O)C1CCN(c2ccccc2Br)C1=O,-7.491,0,train,train,train,val,train
70696152,COc1ccccc1-c1csc(Nc2ccc3c(c2)OCO3)n1,-6.646,1,train,train,val,train,train
ZINC36854515,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OCc1cc(C#N)ccc1F,-7.512,0,train,train,train,train,train
44393815,Cc1[nH]c2cc(S(C)(=O)=O)ccc2c1C(=O)c1ccc(F)cc1,-10.576,1,train,train,train,train,train
ZINC62830546,O=C(O)[C@@]1(SC2CCCC2)CCCc2ccccc21,-7.625,0,train,train,train,train,val
ZINC37153749,CCC[C@H]1CC[C@@H](C#N)[C@H](Oc2ccc(Cl)c(CC)c2)C1,-8.261,0,train,train,train,val,train
ZINC37099848,Cc1ccc([C@H](C)N[C@@H]2CCCC[C@@H]2C(F)(F)F)cc1,-7.84,0,train,val,train,train,train
21859783,CS(=O)(=O)c1ccc(-n2nncc2-c2ccccc2)cc1,-9.17,1,train,val,train,train,train
ZINC41987647,CC(C)S[C@]1(C(=O)O)CCC[C@@H](C)C1,-6.82,0,train,train,val,train,train
10336873,CS(=O)(=O)c1ccc(-c2ccsc2-c2ccc(F)cc2)cc1,-10.233,1,train,train,train,val,train
ZINC03563751,C[C@H]1CCCC[C@@]12NC(=O)N(CC(=O)c1ccc(Br)cc1)C2=O,-7.851,0,train,train,train,train,val
CHEMBL260841,CS(=O)(=O)c1ccc(/C=C(/C(=O)OCCO[N+](=O)[O-])c2ccc(Br)cc2)cc1,-9.752,1,train,train,val,train,train
44541795,CC(C)Cc1ccc(C(CF)C(=O)O)cc1,-6.858,1,train,train,train,train,train
10385880,COc1ccc(-c2cc(F)c(F)cc2-c2ccc(S(N)(=O)=O)cc2)cc1F,-11.375,1,train,train,val,train,train
ZINC37150126,C[C@H]1CC[C@@H](C#N)[C@H](Oc2cccc(C#N)c2)C1,-6.914,0,train,train,train,train,val
ZINC62055882,CCC(C)(C)[C@H]1CC[C@@](SC2CCOCC2)(C(=O)O)CC1,-6.297,0,train,train,val,train,train
10549795,CS(=O)(=O)c1ccc(C2=C(c3cc(Cl)c(Cl)c(Cl)c3)C(=O)CC2)cc1,-10.916,1,train,train,train,val,train
ZINC42334557,O=C(O)C1(Oc2cccc(Br)c2)CCS(=O)(=O)CC1,-4.768,0,train,train,val,train,train
ZINC38001419,N#C[C@H]1CCCCC[C@@H]1Oc1ccc(Cl)c(Cl)c1,-7.447,0,train,val,train,train,train
44370520,C[C@H](C1CC1)n1ncc(-c2ccc(S(C)(=O)=O)cc2)c(-c2ccc(F)cc2)c1=O,-11.636,1,train,train,val,train,train
ZINC63588340,CC1CCN(S(=O)(=O)C2=CC3=C4CCCCCC4=N[C@H]3C=C2)CC1,-8.877,0,train,train,train,val,train
23225437,Cc1cn2c(-c3ccccc3)c(-c3ccc(S(C)(=O)=O)cc3)nc2s1,-10.173,1,train,train,train,val,train
ZINC39525990,Oc1ccccc1[C@H]1CCC[C@]2(CCC[C@H](O)N2I)C1,-7.733,0,train,val,train,train,train
44330646,COc1ccc(-c2cscc2-c2ccc(S(C)(=O)=O)cc2)cc1F,-9.301,1,train,train,train,train,val
11121068,Cc1ncc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)cc1,-10.687,1,train,train,val,train,train
10068193,COC(=O)c1cc2cc(S(C)(=O)=O)ccc2n1Cc1ccc(Cl)cc1,-10.077,1,train,train,train,val,train
44395142,CCOc1ccc(-c2nn3nc(SC)ccc3c2-c2ccc(S(N)(=O)=O)cc2)cc1,-11.186,1,train,train,train,val,train
ZINC62766992,CC(C)(C)[C@@H]1CCC(C(=O)O)[C@H](S)C1,-6.774,0,train,train,train,val,train
ZINC19877364,Cc1ccc(N[C@@H]2CCSC2)c(C)c1,-7.13,0,train,val,train,train,train
ZINC39521247,CO[C@H]1CCC[C@]2(CCC[C@H](F)C2)N1c1ccccc1O,-8.275,0,train,train,val,train,train
ZINC43322991,Cc1c(F)cccc1N[C@]1(C(=O)O)CCc2ccccc21,-8.259,0,train,val,train,train,train
11079294,CS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccc3c(c2)CCO3)cc1,-11.226,1,train,val,train,train,train
10363144,CC1(C)OC(=O)C(Oc2ccc(Cl)cc2)=C1c1ccc(S(C)(=O)=O)cc1,-8.176,1,train,train,train,train,val
11209828,O=S(=O)(Nc1ccncc1Sc1ccccc1)C(F)(F)F,-6.926,1,train,train,train,train,train
X011_B,Cc1c(C(=O)c2ccccc2)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)cc1,-9.548,1,train,train,val,train,train
ZINC34708534,COc1ccc([C@@H]2CC(C(=O)O)CN(C(=O)C3CCCC3)C2)cc1OC,-8.425,0,train,train,train,train,train
ZINC39520411,CS[C@@H]1CCCN(Br)[C@@]12CC[C@@H](S(=O)(=O)C(C)C)C2,-5.183,0,train,train,val,train,train
118705855,CS(=O)(=O)c1ccc(N2N=C(C(F)(F)F)C[C@H]2c2ccc3c(c2)OCCO3)cc1,-10.248,1,train,train,train,train,val
11731997,CS(=O)(=O)c1ccc(-n2cnc(Br)c2-c2ccc(F)cc2)cc1,-10.274,1,train,train,val,train,train
10156369,CC1(C)OC(=O)C(Oc2cccc(F)c2)=C1c1ccc(S(C)(=O)=O)cc1,-9.277,1,train,train,train,train,train
ZINC66513105,CC1(C)CO[C@@H](c2ccccc2)CN1C(=O)C1CS[C@@]2(C)CCC(=O)N12,-7.674,0,train,val,train,train,train
44290866,CN(C)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(NS(C)(=O)=O)cc2)cc1,-10.705,1,train,val,train,train,train
10497881,Cc1nn(-c2ccc(S(N)(=O)=O)cc2)c(-c2ccccc2)c1Cl,-10.544,1,train,val,train,train,train
ZINC62758818,C=CCO[C@@H]1CCCCC1C(=O)O,-5.592,0,train,train,train,val,train
ZINC37280921,Cc1ccc(NC(=O)COc2ccc3c(c2)[C@H](c2ccc(C)cc2)N(C(=O)C2CC2)CC3)cc1,-6.86,0,train,train,val,train,train
9926877,CCOc1cc(OCC)cc(-c2ccc(C(C)C(=O)O)cc2)c1,-8.466,1,train,train,val,train,train
ZINC37938617,COc1ccccc1N[C@]1(C#N)C[C@H](C)CC(C)(C)C1,-6.699,0,train,train,train,train,train
44330414,COc1ccc(-c2cscc2-c2ccc(S(N)(=O)=O)cc2)cc1F,-10.887,1,train,train,train,val,train
45269433,Cc1ccc(N(C)c2nc(-c3ccc(S(C)(=O)=O)cc3)cc(C(F)(F)F)n2)cc1,-10.385,1,train,train,train,train,train
10623232,COc1c(C)cc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1Cl,-11.681,1,train,val,train,train,train
ZINC04737211,CCC[C@@H]1CCC(c2ccc(C(=O)NN)cc2)C[C@@H]1C,-8.209,0,train,train,train,train,val
10620295,Cc1ncc(-c2nc(C(F)(F)F)cn2-c2ccc(S(N)(=O)=O)cc2)s1,-10.726,1,train,train,train,train,val
ZINC36959226,CC[C@H]1CC[C@H](Nc2ccc3c(c2)CCN3C(C)=O)CC1,-8.67,0,train,train,val,train,train
ZINC39506558,CO[C@H]1CN(Br)[C@]2(CC[C@H](c3ccccc3O)C2)C1,-8.111,0,train,train,train,train,train
44456642,CCCCCNc1cc(C(F)(F)F)nc(-c2ccc(S(C)(=O)=O)cc2)n1,-10.039,1,train,train,train,train,val
44316044,COc1ccc(-c2c(-c3ccc(S(C)(=O)=O)cc3)oc3ccccc23)cc1F,-11.567,1,train,train,train,val,train
10365186,NS(=O)(=O)c1ccc(-c2[nH]c3ccccc3c2-c2ccc(Br)cc2)cc1,-11.092,1,train,train,train,train,train
ZINC63348689,CCn1c(=O)[nH]c2c(c1=O)C1=CC(C)(C)OC[C@@H]1S2,-8.757,0,train,train,train,train,val
18969710,CC1(C)C(=O)C(c2ccc(F)cc2)=C1c1ccc(S(C)(=O)=O)cc1,-10.917,1,train,train,train,train,val
10618802,CS(=O)(=O)c1ccc(C2=C(c3ccc(F)c(Cl)c3)C(=O)CC2)cc1,-11.097,1,train,val,train,train,train
CHEMBL259429,Cc1cccnc1C#Cc1ccc(S(N)(=O)=O)cc1,-8.127,1,train,train,val,train,train
ZINC35258167,Cc1cc(C)c(CN[C@H]2CCCC[C@H]2C(F)(F)F)cc1C,-8.341,0,train,train,val,train,train
ZINC20509125,C[C@@H]1C[C@@H](Oc2cc(C(=O)O)ccn2)CC(C)(C)C1,-6.588,0,train,train,train,train,train
ZINC37151294,N#C[C@@H]1CCCCC[C@@H]1Oc1cccc(Cl)c1Cl,-8.196,0,train,train,train,train,val
ZINC39522986,CO[C@@H]1CCC[C@]2(CCC[C@H](Br)C2)[N@@H+]1[O-],-5.833,0,train,train,train,train,val
ZINC37342558,Cc1cccc(C(=O)CO[C@@H]2C[C@H](C)CC[C@@H]2C(C)C)c1,-6.919,0,train,train,val,train,train
11739083,CS(=O)(=O)Nc1ccncc1Oc1ccc(Cl)cc1Cl,-7.759,1,train,val,train,train,train
10664738,Cc1ccc(-c2c(C#N)cnn2-c2ccc(S(N)(=O)=O)cc2)cc1,-10.633,1,train,train,train,val,train
155551847,N#Cc1cnn(-c2ccc(S(N)(=O)=O)cc2)c1/N=C/c1ccc(F)cc1,-10.734,1,train,train,train,val,train
10620694,CNc1cccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)c1,-10.725,1,train,train,train,val,train
ZINC38966011,CC/C(C)=N/Nc1nc(=O)c2c([nH]1)S[C@H]1CSC(C)(C)C=C21,-5.306,0,train,train,train,val,train
10021647,COc1ccc(C2=C(c3ccc(S(N)(=O)=O)cc3)CCC2)cc1Cl,-10.396,1,train,train,train,train,val
ZINC06189382,Cc1cc(C)nc(SC2C(=O)C3CC[C@]2(C)C3(C)C)n1,-5.794,0,train,val,train,train,train
ZINC38102855,CC1(C)[C@H]2CC[C@]1(C)[C@H](NC(=O)c1ccc(Cl)nn1)C2,-5.508,0,train,train,train,val,train
ZINC04553463,CCC(C)(C)[C@H]1CCc2c(sc3c2C(=O)N[C@H](c2ccc(C)o2)N3)C1,-6.195,0,train,val,train,train,train
ZINC37496714,Cn1cc(Br)cc1C(=O)N1C[C@@]2(C)C[C@@H]1CC(C)(C)C2,-5.912,0,train,train,train,train,val
ZINC37120604,Cc1cc(C(=O)O)ccc1N[C@H]1CCC[C@H](C)C1,-8.147,0,train,train,train,val,train
ZINC41925628,C[C@H]1CCCC[C@H]1OC1(C(=O)O)CCCC1,-7.409,0,train,train,train,val,train
ZINC37099856,Cc1ccc([C@H](C)N[C@@H]2CCCC[C@@H]2C(F)(F)F)c(C)c1,-7.893,0,train,train,train,val,train
10452212,COc1ccc(-c2c(-c3ccc(S(C)(=O)=O)cc3)[nH]c3ccccc23)cc1,-11.137,1,train,train,train,train,train
44456664,Cn1cccc1CNc1cc(C(F)(F)F)nc(-c2ccc(S(C)(=O)=O)cc2)n1,-10.649,1,train,train,train,train,val
22643554,Cc1cc(Cl)cc(-c2nc(C(F)(F)F)cn2-c2ccc(S(N)(=O)=O)cc2)c1,-11.542,1,train,train,train,train,val
44291335,Cc1cc(-c2ccc(NS(C)(=O)=O)cc2)n(-c2ccc(Br)cc2)n1,-10.142,1,train,train,train,train,val
ZINC67144104,CC(NC(=O)OC(C)(C)C)C(=O)N[C@H]1CCCC[C@H]1C(F)(F)F,-5.892,0,train,train,train,val,train
ZINC37154789,CCC(C)(C)[C@H]1CC[C@@H](C#N)[C@H](Sc2ccccc2Cl)C1,-6.79,0,train,train,train,val,train
ZINC37151308,CCC[C@H]1CC[C@H](C#N)[C@H](Oc2cccc(Cl)c2Cl)C1,-7.498,0,train,train,val,train,train
ZINC53116919,CC(C)[C@](C)(CC(=O)N[C@]1(CO)CCC[C@H](C)C1)C(=O)O,-7.104,0,train,train,train,train,val
118705853,CS(=O)(=O)c1ccc(N2N=C(C(F)(F)F)C[C@H]2c2cccc3ccccc23)cc1,-11.274,1,train,train,val,train,train
ZINC39524082,CC(C)S(=O)(=O)[C@@H]1CCC[C@@]2(CCC[C@H](I)C2)N1F,-7.171,0,train,val,train,train,train
10667777,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)c(F)c2-c2ccccc2)cc1,-11.229,1,train,train,val,train,train
ZINC41515963,O=C(O)C1(CCOc2cccc3c2CCCC3)CCCCC1,-8.629,0,train,train,train,train,val
ZINC62760668,CC[C@H]1CCCC[C@H]1OCc1cc(C(=O)O)ccc1F,-8.119,0,train,train,val,train,train
45270348,CCCCNc1nc(-c2ccc(S(C)(=O)=O)cc2)cc(C(F)(F)F)n1,-9.917,1,train,train,train,train,train
9945403,Cc1cc(F)ccc1C1=C(c2ccc(S(C)(=O)=O)cc2)CCC1,-10.661,1,train,train,val,train,train
10227082,CCOC(=O)Cn1nc(-c2ccc(S(C)(=O)=O)cc2)c(-c2ccc(F)cc2)c1C(F)(F)F,-10.952,1,train,train,train,val,train
10202758,COc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1OC,-10.956,1,train,train,train,val,train
ZINC62758779,C/C=C/c1ccccc1O[C@@H]1CCCC1C(=O)O,-7.552,0,train,train,train,val,train
ZINC43669344,CCC[C@H]1CC[C@H](n2nc(C)c(I)c2N)CC1,-7.068,0,train,train,train,train,train
ZINC66608534,C[C@H]1C[C@H](CC(=O)N2CCC3(CC2)OCCO3)CC(C)(C)C1,-6.558,0,train,val,train,train,train
ZINC54336228,CC(CNC(=O)NCCC1CCCC1)C(=O)O,-3.95,0,train,train,train,train,val
