ID,smiles,docking_score,split_random,flag,weight_actives,split_scaffold,weight_lowscores
ZINC41070017,Cc1ccc(NS(=O)(=O)c2cc(Br)cnc2NN)c(Cl)c1,-6.747,train,0,0.5337353433835846,train,0.5261211280628756
ZINC01599873,CCC(C(=O)O)(C(C)C)C(C)C,-6.028,train,0,0.5337353433835846,train,0.5261211280628756
ZINC04173451,C[C@H]1CCc2c(sc(NC(=O)C3CC=CCC3C(=O)O)c2C(N)=O)C1,-7.754,train,0,0.5337353433835846,train,0.5261211280628756
ZINC00035359,O=C(O)c1ccc(Nc2nc3c(s2)CCCC3)cc1,-8.008,train,0,0.5337353433835846,train,0.5261211280628756
ZINC13309230,O=C(O)c1csc(S(=O)(=O)Oc2ccccc2-c2nc3ccccc3s2)c1,-8.731,train,0,0.5337353433835846,train,0.5261211280628756
ZINC21007634,C[C@H](Nc1c(O)[nH]c2cccc(Br)c12)c1cccc(Cl)c1,-8.358,train,0,0.5337353433835846,train,0.5261211280628756
ZINC47355308,Cc1cc(OCc2cc(=O)n3c(C)cccc3n2)cc(C)c1Cl,-8.365,train,0,0.5337353433835846,train,0.5261211280628756
22912196,CS(=O)(=O)c1ccc(-c2sc(-c3cccnc3)nc2-c2ccc(F)cc2)cc1,-9.595,train,1,7.910625620655412,train,0.5261211280628756
ZINC05238214,N#Cc1c(-c2ccccc2)[nH]c(SCc2ccc(Br)cc2)nc1=O,-8.317,train,0,0.5337353433835846,train,0.5261211280628756
ZINC39463833,COc1cc(S(=O)(=O)C(C)C)cc2ncc(I)n12,-6.689,train,0,0.5337353433835846,train,0.5261211280628756
ZINC45660160,CCN(CC)[C@]1(C#N)CCN(C(C)C)C1,-7.399,train,0,0.5337353433835846,train,0.5261211280628756
ZINC40796037,Nc1c(Nc2ccc(Br)cc2F)ncnc1Oc1ccccc1,-6.994,train,0,0.5337353433835846,train,0.5261211280628756
ZINC06305931,C=CCn1/c(=N/C(=O)C(C)(C)C)sc2cc(Cl)ccc21,-8.793,train,0,0.5337353433835846,train,0.5261211280628756
ZINC67303054,Cc1nn(C)c(C)c1[C@@H](C)NC(=O)c1ccc2c(c1)NC(=O)CN2C,-5.017,train,0,0.5337353433835846,val,0.5261211280628756
ZINC55084744,CC[C@H](C)N1CCN(C(=O)c2c(C)n[nH]c2N)CC1,-7.403,train,0,0.5337353433835846,val,0.5261211280628756
ZINC58420196,CC(C)Cn1ccnc1NC(=O)c1ccc2c(c1)NC(=O)CS2,-7.778,train,0,0.5337353433835846,train,0.5261211280628756
ZINC22551850,O=C(c1cc(Cl)nc(Cl)c1)N1CCC[C@H]1c1ccccc1,-8.521,train,0,0.5337353433835846,train,0.5261211280628756
ZINC62824402,Nc1ccc(I)cc1-c1nncn1C1CCCC1,-7.769,train,0,0.5337353433835846,train,0.5261211280628756
ZINC03996065,O=C(Nc1ccccc1Br)C1C(C(=O)O)[C@H]2C=C[C@@H]1C2,-6.429,train,0,0.5337353433835846,train,0.5261211280628756
ZINC19999774,C[C@@H]1[C@@H](C)CCC[C@H]1Nc1ccc(Cl)c(C(=O)O)n1,-9.376,train,0,0.5337353433835846,val,0.5261211280628756
ZINC39478685,CC(C)(C)C(=O)N1CCC[C@@H](c2[nH]ncc2-c2cccc3ccccc23)C1,-8.06,train,0,0.5337353433835846,train,0.5261211280628756
ZINC64253083,COc1ccccc1[C@H](C)N(C)C(=O)N[C@H]1CCN(CC(F)(F)F)C1,-6.064,train,0,0.5337353433835846,train,0.5261211280628756
ZINC41377834,Cc1cc(C)c2[nH]c(=O)c(CN3CCN(C(=O)N(C)C)CC3)cc2c1,-7.316,train,0,0.5337353433835846,val,0.5261211280628756
ZINC13072587,O=C(O)c1ccc(Cl)c(S(=O)(=O)Oc2c(F)c(F)cc(F)c2F)c1,-8.164,train,0,0.5337353433835846,train,0.5261211280628756
ZINC38818785,C[C@@H]1CC=C2c3c([nH]nnc3=O)S[C@@H]2C1,-7.965,train,0,0.5337353433835846,train,0.5261211280628756
ZINC04945697,Cc1ccccc1NC(=O)CSc1nc2[nH]c(=O)cc(O)c2s1,-8.034,train,0,0.5337353433835846,train,0.5261211280628756
ZINC03203431,CCOC(=O)c1ccc(NC(=O)c2cc3c(C)nn(-c4ccccc4Cl)c3s2)s1,-7.347,train,0,0.5337353433835846,train,0.5261211280628756
ZINC40827076,Cc1ccc(-n2c(O)cc(Nc3ccc(C(=O)O)cc3)c2O)cc1C,-7.681,train,0,0.5337353433835846,train,0.5261211280628756
ZINC39926775,C=CCN1C(=O)C2C3=C(CCCC3)S[C@@H]2N[C@H]1SCc1nc2ccccc2[nH]1,-8.045,train,0,0.5337353433835846,train,0.5261211280628756
ZINC67517556,COCc1cccc(C(=O)N2CCC[C@@H]3C[C@@H](C)CC[C@@H]32)c1,-7.195,train,0,0.5337353433835846,train,0.5261211280628756
ZINC37248185,CCCOc1ccc(Br)cc1CNc1ccccc1I,-7.734,train,0,0.5337353433835846,train,0.5261211280628756
ZINC20588579,CCc1n[nH]c(=S)n1-c1cccc(Cl)c1,-7.657,train,0,0.5337353433835846,train,0.5261211280628756
ZINC39479759,Cn1c2ncnc(Cl)c2[nH]c(O)cc2cc(O)cc(Br)c21,-7.106,train,0,0.5337353433835846,train,0.5261211280628756
ZINC37091099,CCC[C@@H](Nc1cc(Br)ccc1C)c1ccccc1,-8.347,train,0,0.5337353433835846,val,0.5261211280628756
ZINC37328648,Cc1cc(NCc2nc(=O)c3sccc3[nH]2)ccc1Br,-7.457,train,0,0.5337353433835846,train,0.5261211280628756
44370786,CS(=O)(=O)c1ccc(-c2cnn(C3CC3)c(=O)c2-c2ccc(F)cc2)cc1,-11.822,train,1,7.910625620655412,train,10.070796460176991
ZINC00996516,Cc1ccccc1C(=O)Nc1sc2c(c1C#N)CC[C@@H](C(C)(C)C)C2,-8.014,train,0,0.5337353433835846,train,0.5261211280628756
ZINC61401930,O=C(O)c1sc2cccc(F)c2c1Cn1ncccc1=O,-9.093,train,0,0.5337353433835846,train,0.5261211280628756
ZINC09533290,C=CCNC(=O)NC(=O)CSc1nc2sc3c(c2c(=O)n1Cc1ccco1)CC[C@@H](C)C3,-6.582,train,0,0.5337353433835846,train,0.5261211280628756
ZINC31921177,C[C@@H](Cl)c1c(C(C)(C)C)nc2ccc(Br)cn12,-8.263,train,0,0.5337353433835846,train,0.5261211280628756
ZINC39730061,CCSc1nc(=O)c2c([nH]1)N=C1CC(C)(C)CC(=O)C1[C@H]2c1cccs1,-7.482,train,0,0.5337353433835846,train,0.5261211280628756
ZINC10215964,CCOc1cccc2c1O[C@H](c1cccs1)N1N=C(c3cc(C)ccc3O)C[C@@H]21,-10.085,train,0,0.5337353433835846,train,10.070796460176991
ZINC04355803,NC(=O)C1CCN(C(=O)c2cc(-c3ccco3)nn2-c2ccccc2)CC1,-9.686,train,0,0.5337353433835846,val,0.5261211280628756
ZINC54669524,O[C@@H](c1ccc(Br)s1)[C@H]1CCCc2ccccc21,-7.326,train,0,0.5337353433835846,train,0.5261211280628756
ZINC62837636,O=C(O)C1CCC[C@H]1SCC1CCCC1,-7.084,train,0,0.5337353433835846,train,0.5261211280628756
ZINC59883189,O=C1CCN(C(=O)c2ccc(Cn3cccn3)o2)CCN1,-8.335,train,0,0.5337353433835846,val,0.5261211280628756
10692403,CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2ccccc2Cl)cc1,-10.599,train,1,7.910625620655412,train,10.070796460176991
ZINC36849611,O=C(CSc1ncc2ccccn12)N1N=C(c2cccs2)C[C@H]1c1cccs1,-9.31,train,0,0.5337353433835846,train,0.5261211280628756
ZINC27058140,N#C/C(=C\c1ccc(-c2ccccc2F)s1)C(=O)Nc1nccs1,-7.734,train,0,0.5337353433835846,train,0.5261211280628756
ZINC41090341,CCc1cc2c(NCCCN3CCOCC3)nc(-c3ccccc3)nc2s1,-8.276,train,0,0.5337353433835846,train,0.5261211280628756
ZINC59055566,Cc1ccc(C(=O)N(C)C)cc1NC(=O)N[C@@H]1CCCC[C@@H]1C,-6.182,train,0,0.5337353433835846,train,0.5261211280628756
ZINC24427974,CCCN(CCC)C(=O)c1ccc2c(=O)n(C)c(=S)[nH]c2c1,-7.039,train,0,0.5337353433835846,train,0.5261211280628756
ZINC37366830,CC[C@H]1CC[C@](NC(=O)c2cc(Cl)c(Cl)[nH]2)(C(=O)O)CC1,-6.646,train,0,0.5337353433835846,train,0.5261211280628756
ZINC53044696,CCC1(CC)CSC(=Nc2c(Cl)cc(Cl)cc2Cl)N1,-8.137,train,0,0.5337353433835846,train,0.5261211280628756
ZINC49012220,C[C@@H]1CCC[C@H](N(C)c2ccc3c(c2)NC(=O)C3=O)C1,-8.847,train,0,0.5337353433835846,val,0.5261211280628756
ZINC50208749,O=C(NC[C@@H]1CCCO1)Nc1ccc(Br)cc1C(=O)O,-7.609,train,0,0.5337353433835846,val,0.5261211280628756
