ID,smiles,docking_score,flag,split,Fingerprint,TSNE_1,TSNE_2
145950262,Cc1nc(Nc2cn[nH]c2C(=O)Nc2ccc(CN3CCOCC3)cc2)c2cc(C(C)C)sc2n1,-8.553,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b436f0>,-5.9710774,-54.471596
145444355,FC(F)n1ccc(-c2ccc3c(-c4nc(N[C@H]5CCCNC5)ncc4C(F)(F)F)c[nH]c3c2)n1,-10.865,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b43a70>,-1.4019749,70.481346
118714259,COc1ccccc1C(=O)Nc1cn[nH]c1C(=O)N[C@H]1CC[C@@H](OC)CC1,-8.05,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b43df0>,-7.7992377,-38.528713
135402985,CC(C)c1c(O)ccc2cnc(Nc3ccccc3)nc12,-9.18,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b44200>,23.683023,16.837515
150155698,C=CC(=O)Nc1ccc(C(=O)N2CC[C@H](Nc3ncc4ccc(S(C)(=O)=O)cc4n3)C2)cc1,-9.543,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b44580>,-1.5525522,40.228065
172441905,N[C@H]1CC[C@H](Nc2cc(Nc3ccc(S(=O)(=O)N4CCCC4)cc3)c3ncc(-c4ccsc4)n3n2)CC1,-9.106,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b44900>,34.0952,-10.509206
162664920,Cc1n[nH]cc1-c1cccc2c(-c3nc(N[C@@H]4CCCNC4)ncc3C(F)(F)F)c[nH]c12,-9.096,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b44c80>,-4.3719144,63.664
155677652,COc1ccccc1-c1ccnc(Nc2ccc3c(C)c(C(C)=O)c(=O)oc3c2)n1,-9.557,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b45000>,27.25511,10.972933
CHEMBL187353,CSc1nn(-c2c(Cl)cc(Cl)cc2Cl)c2nc(C3CC3)[nH]c(=O)c12,-8.889,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b45380>,-55.123936,-38.884163
129206983,CSc1ccccc1-c1cnc2[nH]cc(-c3ccnc(N)n3)c2c1,-8.615,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b45700>,-10.818427,11.775067
46887029,COc1cccc(Nc2ncc3c(n2)-c2c(c(C(N)=O)nn2C)CC3)c1,-9.808,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b45a80>,28.186663,41.752895
72194909,CN1CCN(Cc2ccc(NC(=O)c3[nH]ncc3Nc3ncnc4occc34)cc2)CC1,-9.032,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b45e00>,-5.932395,-52.120514
52948087,CNC(=O)c1cn(C)c2c1CCc1cnc(NC3CCCC3)nc1-2,-8.923,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b46180>,27.359022,52.109207
5331014,CN(C)S(=O)(=O)c1ccc(-n2[nH]c(C(N)=O)c3ccc4nncc4c32)cc1,-8.028,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b46500>,-18.529272,21.782984
CHEMBL409690,NS(=O)(=O)c1ccc(N/N=C2\C(=O)Nc3ccc(O)cc32)cc1,-8.823,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b46880>,-37.491104,19.28043
172456908,N[C@@H]1CCN(c2c3c(nc4ccc(-c5ccnc(NC(=O)C6CCC6)c5)cc24)CCCCC3)C1,-2.015,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b46c00>,-10.889499,-17.807505
162669360,COc1cc(F)ccc1-c1ncnc(Nc2cccc(CCS(C)(=O)=O)c2)n1,-9.902,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b46f80>,23.603506,6.2103124
118714266,COc1cccc(OC)c1C(=O)Nc1cn[nH]c1C(=O)N[C@H]1CC[C@H](OC)CC1,-8.336,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b47300>,-8.088209,-38.444923
CHEMBL5287128,C[C@@H](O)[C@@H](C)Nc1nc(Nc2ccc([S@](=N)(=O)C3CC3)cc2)ncc1C(F)(F)F,-8.429,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b47680>,40.344875,2.239337
5331063,COc1ccc(-n2[nH]c(C(=O)O)c3ccc4nncc4c32)cc1,-8.666,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b47a00>,-18.66254,20.351843
5329750,COc1ccc(-c2n[nH]c3c2C(=O)c2c(NC(=O)C[N@]4CC[C@H](C(N)=O)CC4)cccc2-3)cc1,-8.974,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b47d80>,-56.711304,-22.069702
137642179,Cc1cccc(C(=O)N[C@H]2C[C@H](n3cnc4c(NCc5ccc(F)cc5)ncnc43)C2)n1,-6.579,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b48190>,46.217094,-17.873627
CHEMBL5399420,CN1CCN(Cc2ccc(NC(=O)c3n[nH]cc3Nc3ccncn3)cc2)CC1,-9.613,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b48510>,-6.4578404,-50.165012
44447906,O=C(Cc1ccccc1)Nc1n[nH]c2ccc(N3CCCC3=O)cc12,-10.355,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b48890>,-28.56326,-34.42003
171346962,CC(=O)c1sc(N/N=C(\C)[C@H]2Cc3cc(Br)ccc3OC2=O)nc1C,-6.869,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b48c10>,-10.029886,-12.067673
118704754,C=CS(=O)(=O)c1ccc(Nc2nc(OCC3CCCCC3)c3nc[nH]c3n2)cc1,-8.323,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b48f90>,14.097715,-2.9751961
CHEMBL79498,O=C1Nc2ccc(F)c3c(S[C@H]4CCNC4)cc(-c4ccc[nH]4)c1c23,-9.932,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b49310>,-52.275856,5.33983
52945884,COc1ccc(-n2cc(C(N)=O)c3c2-c2nc(NC4CCCC4)ncc2CC3)cc1,-9.191,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b49690>,24.080008,53.33153
134798732,COc1ccc(Nc2ccnc(N3CCC(NC(=O)c4cccc(Cl)c4)CC3)n2)cc1,-3.469,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b49a10>,6.571373,-15.50621
5329672,CC(C)(C)c1cnc(CSc2cnc(NC(=O)Nc3c(Cl)cccc3Cl)s2)o1,-8.164,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b49d90>,6.0742955,-37.7305
54580959,OC[C@@H]1O[C@](CO)(O[C@H]2O[C@H](CO[C@@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@@H](O)[C@H]2O)[C@H](O)[C@H]1O,-6.809,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b4a110>,-17.612179,0.9704702
129206869,COc1ccc2[nH]c(-c3cnc4[nH]cc(-c5ccnc(N)n5)c4c3)cc2c1,-11.148,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b4a490>,-12.474313,10.699278
5329567,CNC(=O)c1ccc(Nc2nc(OCC3CCCCC3)c3nc[nH]c3n2)cc1,-8.226,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b4a810>,14.926918,-3.8559613
CHEMBL309573,COCCNS(=O)(=O)c1ccc(Nc2nccc(-c3cnc4ccccn34)n2)cc1,-9.864,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b4ab90>,7.185478,27.471458
172452440,N[C@@H]1CCN(c2c3c(nc4ccc(-c5ccnc(NC(=O)C6CC6)c5)cc24)CCC3)C1,-9.834,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b4af10>,-11.291477,-17.781693
168272894,Cc1nc2ccc(-c3ccnc4[nH]c([C@H]5CC[N@](CC(=O)N(C)C)CC5)cc34)cc2n1C(C)C,-10.686,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b4b290>,-24.71053,-19.796469
155551828,Cc1cnc(Nc2ccc(S(C)(=O)=O)cc2)nc1Nc1nc2ccccc2s1,-9.099,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b4b530>,13.920964,6.1525884
156086820,CCC(=O)Nc1ccc(C(=O)N2CC[C@@H](Nc3ncc4ccc(OC)cc4n3)C2)cc1,-9.645,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b4b6f0>,-0.48816404,41.19325
5005498,O=C1Cc2c([nH]c3ccc([N+](=O)[O-])cc23)-c2ccccc2N1,-9.103,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b4b8b0>,-37.405388,5.1999674
136002662,CC(=O)Nc1ccc2c(c1)C(c1ccccc1Cl)=Nc1cn[nH]c1N2,-8.783,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b4ba70>,-37.2504,11.094513
45141605,Cn1nc(C(N)=O)c2c1-c1nc(NCc3ccccc3)ncc1CC2,-9.9,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b4bc30>,28.654781,45.64723
136002499,CS(=O)(=O)Nc1ccc2c(c1)C(c1ccccc1Cl)=Nc1cn[nH]c1N2,-8.521,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b4bdf0>,-37.252342,11.196391
57951344,CC(=O)Nc1cc(NC(C)(C)C(=O)Nc2nc3ccc4[nH]ncc4c3s2)ccc1Cl,-5.308,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b50040>,-38.996746,39.555614
137651018,CC(C)COc1nc(Nc2ccc(S(N)(=O)=O)cc2)nc2[nH]cnc12,-8.688,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b50200>,11.821117,-0.7218982
CHEMBL318522,O=C(Nc1[nH]nc2cc(-c3cccs3)ccc12)C1CC1,-8.115,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b503c0>,-16.972733,-20.190826
CHEMBL1083509,Cc1nc(S(=O)(=O)Cc2ccccc2)nc(-c2ccc(O)cc2O)c1C(=O)Nc1cccc([N+](=O)[O-])c1,-7.416,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b50580>,-2.80621,3.3973408
52943407,CNC(=O)c1cn(C)c2c1C(C)(C)Cc1cnc(Nc3cccc(N4CCOCC4)c3)nc1-2,-8.772,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b50740>,38.06875,43.369755
71817647,N[C@H]1CC[C@H](Nc2nc(NCc3ccc(-c4cccc(F)c4)nc3)c3ncn(C4CCCC4)c3n2)CC1,-10.48,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b50900>,58.021755,-24.957432
4210951,O=C1NC(=O)C(c2ccccc2[N+](=O)[O-])=C1Nc1ccc(O)c(Cl)c1,-7.74,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b50ac0>,-37.236244,2.1329868
166629066,CC(C)Oc1ccc(F)c(Nc2cc3nc([C@@](C)(O)[C@H]4CC[N@](C)CC4)ccc3cn2)c1,-9.111,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b50c80>,62.23395,2.5920708
44563067,Cc1ncc(-c2ccnc(Nc3ccc(C(=O)NCCO)cc3)n2)n1C(C)C,-9.903,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b50e40>,14.077117,27.22156
166628065,CC(=O)N1CCN(c2ccc(F)c(Nc3cc4nc([C@](C)(O)[C@H]5CC[N@@](C)CC5)ccc4cn3)c2)CC1,-9.785,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b51000>,60.68001,3.1376565
CHEMBL1933343,Cc1cnc2nc1-c1cccc(c1)OCC/C=C/C[N@](C)Cc1cccc(c1)N2,-9.656,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b511c0>,-24.841011,52.342525
135421145,NS(=O)(=O)c1ccc(/N=C/c2c(O)[nH]c3ccc4ncccc4c23)cc1,-4.371,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b51380>,-28.20952,13.443737
136219283,N[C@H]1CC[C@H](Nc2nc(NCc3ccc(-c4ccccc4O)nc3)c3ncn(C4CCCC4)c3n2)CC1,-10.275,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b51540>,58.82199,-24.024033
127030850,CC(C)c1[nH]nc2c(NCc3ccc(-c4ccccn4)cc3)nc(NCC(C)(C)O)nc12,-9.298,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b51700>,28.019566,-54.03481
172454192,N[C@H]1CC[C@H](Nc2cc(Nc3ccc(S(=O)(=O)N4CCCC4)cc3)c3ncc(Br)n3n2)CC1,-8.819,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b518c0>,33.340656,-10.470919
CHEMBL3644023,C=CCS(=O)(=O)c1ccc(Nc2ncc(C(F)(F)F)c(O[C@H](C)C(C)(C)O)n2)cc1,-8.771,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b51a80>,43.962364,2.9560146
5329565,C[S@@](=O)c1ccc(Nc2nc(OCC3CCCCC3)c3nc[nH]c3n2)cc1,-8.437,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b51c40>,14.353577,-3.7824273
145964314,CC(C)CCn1cnc2c(Nc3ccccc3)nc(N[C@H]3CC[C@H](N)CC3)nc21,-9.862,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b51e00>,55.01061,-18.871742
CHEMBL459363,CN(C)Cc1cccc(/C=N\Nc2ncnc3sc(C(C)(C)C)cc23)n1,-7.464,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b51fc0>,10.899975,-28.31857
57398347,COc1ccc(-c2ocnc2C(=O)NCc2ccncc2)cc1Cl,-8.118,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b52180>,-4.71735,-20.16442
73386881,COc1cc(-c2cnn(C)c2)ccc1Nc1ncc2ccnc(N[C@H](C)C(C)(C)C)c2n1,-8.382,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b52340>,21.900068,13.83802
171358863,O=C1NCCCCS(=O)(=O)c2cccc(n2)Nc2cc([nH]n2)[C@@H]2CC[C@@H](C2)O1,-9.368,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b52500>,-29.29147,-24.670933
10431940,CC1(C)c2[nH]nc(NC(=O)Nc3cccc(F)c3)c2CN1C(=O)[C@H]1CC[N@](C)CC1,-9.542,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b526c0>,-36.80039,-46.960407
162668389,CN1CCN(c2cccc3c(-c4nc(N[C@H]5CCCNC5)ncc4C(F)(F)F)c[nH]c23)C1=O,-9.548,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b52880>,-5.3493905,63.40155
11675718,Cc1[nH]nc2ccc(-c3nnc(NC[C@H](N)Cc4ccc(F)c(F)c4)s3)cc12,-9.803,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b52a40>,-21.519377,-57.24943
71579250,CC[C@H](Nc1nc(NCc2cc(F)ccc2O)c2ncn(C(C)C)c2n1)[C@@H](C)O,-9.892,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b52c00>,38.204803,-33.761814
130196717,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CC[N@](CCN(C)CCNC(=N)N)C5)ncc3F)cc2n1C(C)C,-12.565,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b52dc0>,46.20442,24.912128
72195457,Cc1csc2ncnc(Nc3cn[nH]c3C(=O)Nc3ccc(CN4CCN(C)CC4)cc3)c12,-8.427,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b52f80>,-4.5924397,-53.00449
135424529,CCc1nn(-c2c(Cl)cc(Cl)cc2Cl)c2nc(Cc3ccc(NC(=O)CN)cc3)[nH]c(=O)c12,-10.034,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b53140>,-53.819485,-43.007797
24769306,O=C(CNc1cccc(Cl)c1)Nc1nc2ccc3[nH]ncc3c2s1,-6.329,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b53300>,-36.919388,38.031765
71719776,CC(C)n1cnc2c(Nc3cccnc3)nc(Cl)nc21,-9.019,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b534c0>,34.86197,-26.38135
CHEMBL5181674,CC(C)NC(=O)O[C@@H]1CC[C@H](c2cc(NC(=O)c3ccnc4ncsc34)n[nH]2)C1,-9.132,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b53680>,-19.29588,-31.759947
46887187,Cn1nc(C(N)=O)c2c1-c1nc(Nc3ccccc3N)ncc1CC2,-9.937,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b53840>,26.712933,40.657143
5331101,O=C1Nc2cccc(CCO)c2/C1=C/c1[nH]cc2c1CCNC2=O,-10.002,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b53a00>,-50.30998,15.632733
5329670,CC(C)(C)c1cnc(CSc2cnc(NC(=O)Nc3ccc(F)cc3)s2)o1,-8.697,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b53bc0>,5.9302373,-37.93147
45483753,CC(C)n1cnc2c(NCc3ccc(-c4cccs4)s3)nc(N[C@H]3CC[C@@H](N)CC3)nc21,-9.397,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b53d80>,55.51708,-31.57499
CHEMBL2204073,C[N+](C)(C)[C@H](Cc1cc(Br)c(O)c(I)c1)C(=O)[O-],-6.244,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b53f40>,-26.40289,-3.7422743
5330209,CCn1c(=O)ccc2cnc(Nc3cccc(OC(F)(F)C(F)F)c3)nc21,-9.392,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b54190>,22.185333,17.961681
162676717,FC(F)(F)Sc1cnc(N[C@H]2CCCNC2)nc1-c1c[nH]c2ccccc12,-9.173,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b54350>,1.0369802,59.646484
145961837,Cc1ccc(C(=O)NC2CCN(c3nc(C)cc(Nc4ccc(F)cc4)n3)CC2)cc1,-5.353,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b54510>,5.858981,-17.223904
5330737,O=C1NC(=O)c2c1c1c(ccc3cc[nH]c31)c1[nH]c3cc(O)ccc3c21,-8.842,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b546d0>,-41.75274,0.7585954
CHEMBL271136,COc1cccc(OC)c1CNC(=O)c1ccc2c(c1)/C(=N/Nc1ccc(S(N)(=O)=O)cc1)C(=O)N2,-9.609,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b54890>,-36.32657,18.468931
CHEMBL140272,O=c1ccc2cnc(Nc3ccccc3)nc2n1C1CCCC1,-9.51,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b54a50>,30.09057,18.88639
162672047,CCc1cnc(N[C@H]2CCCNC2)nc1-c1c[nH]c2c(F)cccc12,-8.559,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b54c10>,-3.152144,59.46168
57951341,CC(C)(Nc1cccc(S(N)(=O)=O)c1)C(=O)Nc1nc2c(C(F)(F)F)cc3[nH]ncc3c2s1,-2.966,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b54dd0>,-42.28459,39.81449
20609900,CC(C)n1cnc2c(NCc3ccc(-c4ccccc4)cc3)nc(NCCN)nc21,-9.663,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b54f90>,43.833065,-31.23543
145972978,CCC(=O)Nc1n[nH]c2ncc(-c3ccc(O)cc3)cc12,-9.258,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b55150>,-17.359148,-16.291233
172465338,N[C@H]1CCN(c2c3c(nc4ccc(-c5ccnc(NC(=O)C6CCCCC6)c5)cc24)CCCCC3)C1,-4.821,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b55310>,-10.864149,-17.753035
134146959,C[C@@H]1C[N@](C)CCN1c1ccc(Nc2cc(-n3cnc4ccccc43)ncn2)nc1,-9.555,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b554d0>,7.6840944,10.767481
CHEMBL363283,O=C(Nc1ncc(C2CCC2)s1)Nc1cccc2c[nH]nc12,-8.951,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b55690>,-4.9900885,-30.350447
142445847,FC(F)(F)c1n[nH]cc1-c1nc2ccc3[nH]ncc3c2c2c1C[C@@H](N1CCOCC1)CC2,-7.671,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b55850>,-24.437817,37.790257
71518036,CC(C)[C@H](CO)Nc1nc(Nc2ccncn2)c2ncn(C(C)C)c2n1,-9.299,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b55a10>,34.87165,-28.75069
130196855,C#CCN(C)CC[N@@]1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)ccc2C1,-11.36,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b55bd0>,46.011787,24.428106
16719994,CCN(CC)C(=O)c1ccc(Nc2nc(N)c(N=O)c(OCC3CCCCC3)n2)cc1,-5.998,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b55d90>,17.546032,-2.353769
145968259,CCCCCCn1cnc2c(Nc3cccc(Cl)c3)nc(N[C@H]3CC[C@@H](N)CC3)nc21,-9.718,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b55f50>,54.10263,-17.92659
11949637,N#Cc1ccc2[nH]c3c(c2c1)CC(=O)Nc1cccnc1-3,-8.215,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b56110>,-37.331238,5.0589247
24800068,NS(=O)(=O)c1ccc(Nc2nc(OCC3CCCCC3)c3cn[nH]c3n2)cc1,-8.172,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b562d0>,15.06655,-1.5274827
168286348,CCCn1cc(/C=N\N=C2/C(=O)Nc3ccc(C)cc32)c2ccccc21,-7.885,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b56490>,-36.98492,0.88738734
11574520,CC[C@@H](Nc1nc(NCc2cccnc2)c2ncn(C(C)C)c2n1)C(C)(C)O,-9.278,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b56650>,38.711113,-35.785217
24785807,O=C(Nc1cccnc1)[C@@H]1CCCN1c1nc(Nc2cc(C3CC3)[nH]n2)c2cccn2n1,-10.103,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b56810>,-24.317162,-28.54884
5329653,Cc1ccc(-c2[nH]nc3c2C(=O)c2c(NC(N)=O)cccc2-3)s1,-10.3,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b569d0>,-50.13309,-18.553312
11488074,N[C@H]1CC[C@H](Nc2cc(Nc3ccc(S(=O)(=O)c4ccccc4)cc3)n3ncnc3n2)CC1,-8.727,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b56b90>,27.276646,-10.0621
CHEMBL189657,CCn1c(-c2nonc2N)nc2cnccc21,-5.187,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b56d50>,-11.329816,15.841719
166629991,C[C@@](O)(c1ccc2cnc(Nc3cc(C(N)=O)ncc3F)cc2n1)[C@H]1CC[N@@](C)CC1,-9.834,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b56f10>,61.60078,3.0319166
CHEMBL2158855,NS(=O)(=O)c1cccc(Nc2nccc(-c3ccnc(N4C[C@H]5CC[C@@H](C4)O5)c3)n2)c1,-9.218,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b570d0>,2.039391,21.719164
172458069,N[C@H]1CC[C@H](Nc2cc(Nc3ccc(S(=O)(=O)N4CCCC4)cc3)c3ncc(-c4ccc(O)c(F)c4)n3n2)CC1,-9.315,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b57290>,34.49621,-10.17192
CHEMBL460640,CC(C)c1cc2c(N/N=C\c3cccnc3)ncnc2s1,-8.575,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b57450>,10.436974,-26.103922
137658697,CCOc1nc(Nc2ccc(S(N)(=O)=O)cc2)nc2[nH]cnc12,-7.995,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b57610>,11.744016,-0.7868232
136016386,Cn1nccc1CNC(=O)c1ccc2cc(-c3n[nH]cc3-c3ccccc3)[nH]c2c1,-11.502,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b577d0>,-14.30796,-13.081023
CHEMBL260928,O=C(Nc1[nH]nc2cc(-c3ccsc3)ccc12)C1CC1,-8.22,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b57990>,-16.957176,-20.176058
CHEMBL5289560,CCc1c(C(=O)NCCc2ccc(N3CCOCC3)cc2)[nH]c2ccc(C(F)(F)F)cc12,-7.998,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b57b50>,-31.07132,-18.139814
57394812,COc1cc(CNC(=O)c2ncoc2-c2ccc(OC)c(Cl)c2)ccn1,-8.115,1,val,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x783ba4b57d10>,-4.6746645,-20.308413
