ID,smiles,docking_score,flag,split_1,split_2,split_3,split_4,split_5
5331021,NC(=O)c1n[nH]c2c1CCc1[nH]ncc1-2,-8.737,1,train,train,train,train,train
CHEMBL4533453,Clc1cnc(N[C@@H]2CCCNC2)nc1-c1c[nH]c2ccccc12,-8.552,1,train,train,train,train,train
ZINC39949076,CC1=C(/C=N/Nc2nc(C)cc(=O)[nH]2)[C@@H](Cl)N(c2cccc(C(F)(F)F)c2)N1,-6.372,0,train,train,val,train,train
137660394,COc1ccc(-c2nc(Nc3ccc(S(N)(=O)=O)cc3)nc3[nH]cnc23)cc1,-8.677,1,train,train,train,train,train
ZINC14158480,COc1ccc2[nH]cc(CCN/C(=N/c3nc(C)cc(C)n3)NC(=O)Nc3ccc(C)cc3)c2c1,-6.271,0,train,train,val,train,train
57951339,CC(C)(Nc1ccc(F)c(C(N)=O)c1)C(=O)Nc1nc2c(C(F)(F)F)cc3[nH]ncc3c2s1,-7.781,1,train,train,train,train,train
135402934,CSCc1nc2c(c(SC)nn2-c2c(Cl)cc(Cl)cc2Cl)c(=O)[nH]1,-9.1,1,train,train,train,val,train
ZINC63709807,COc1ccc([C@H]2C[C@H](C(F)(F)F)N3NC[C@@H](C(=O)NCCC4=c5ccccc5=NC4)[C@@H]3N2)cc1OC,-9.043,0,train,val,train,train,train
ZINC39583721,Clc1cccc([C@H]2NN[C@H](SCc3nc4ccccc4[nH]3)N2Cc2ccco2)c1,-7.922,0,train,train,val,train,train
145975438,CCCCn1cnc2c(Nc3cccc(Cl)c3)nc(N[C@H]3CC[C@@H](N)CC3)nc21,-9.79,1,train,train,train,val,train
137649953,CCc1cc2c(Nc3cn[nH]c3C(=O)Nc3ccc(CN4CCOCC4)cc3)ncnc2s1,-8.301,1,train,train,train,train,train
CHEMBL3918318,C[C@H]1CN(c2ccc(Nc3ncc4cc5n(c4n3)C3(CCCCC3)CNC5=O)nc2)CCN1,-10.333,1,train,val,train,train,train
ZINC39363154,Cc1ccccc1CS[C@H]1NN=C(Cc2cc(=O)[nH]c(=O)[nH]2)N1c1ccc(Cl)cc1,-7.884,0,train,val,train,train,train
ZINC14744051,COCCN1C(=O)N(Cc2ccccc2)[C@]2(CC[N@](Cc3cnc(C)[nH]3)CC2)C1=O,-7.047,0,train,train,val,train,train
ZINC11690690,COc1ccc(Br)c([C@H]2C(C#N)=C(N)Oc3cc(C)n(C[C@@H]4CCCO4)c(=O)c32)c1,-4.443,0,train,train,train,val,train
ZINC65237888,C[C@H](CNC(=O)[C@@H]1N=NN2c3ccc(F)cc3NC(=O)[C@H]12)c1ccccc1,-6.589,0,train,train,train,val,train
162662953,CCN1CCN(c2c(C(C)=O)c(=O)oc3cc(Nc4ncc(F)c(-c5ccc(F)cc5OC)n4)ccc23)CC1,-9.382,1,train,train,train,train,train
52949383,CC(=O)Nc1ccc(CNc2ncc3c(n2)-c2c(c(C(N)=O)cn2C)CC3)cc1,-10.358,1,train,train,train,val,train
71579250,CC[C@H](Nc1nc(NCc2cc(F)ccc2O)c2ncn(C(C)C)c2n1)[C@@H](C)O,-9.892,1,train,val,train,train,train
ZINC41006443,COc1ccccc1[C@@H]1[C@@H](C(=O)Nc2ccccc2C)C(=O)C[C@](C)(O)[C@H]1C(=O)Nc1ccccc1C,-6.434,0,train,train,train,train,train
23645082,COc1cc[nH]c1/C=C1/C(=O)Nc2ccc(F)c(C#C[C@H]3CCCN3)c21,-8.742,1,train,train,train,val,train
ZINC19974115,Cc1ccc(NC(=O)[C@H]2CC(=O)Nc3nc(N4CCCC4)nc(N)c32)cc1[N+](=O)[O-],-7.283,0,train,train,train,train,train
CHEMBL5170427,Cc1cc(CC(=O)Nc2cc([C@H]3CC[C@@H](OC(=O)N4CCC4(C)C)C3)[nH]n2)on1,-8.578,1,train,train,train,train,train
171352601,CS(=O)(=O)c1ccc(Nc2ncc3nc(NN)c(=O)n(C4CCCC4)c3n2)cc1,-9.967,1,train,train,train,train,train
ZINC29569029,CS(=O)(=O)N1CC2(CCN(C(=O)[C@H](COCc3ccccc3)NC(=O)[C@H](N)CO)CC2)c2ccccc21,-7.034,0,train,train,train,train,val
CHEMBL1076721,COc1ccc(C2=NNC(=O)/C2=N\Nc2cccnc2)cc1,-7.519,1,train,train,train,val,train
49800099,CC(C)c1n[nH]cc1-c1ccnc(N[C@H]2CC[N@](C)CC2)n1,-9.34,1,train,train,train,val,train
ZINC09379861,COc1cc([C@H]2C(C#N)=C(N)Oc3n[nH]c(C)c32)cc(Br)c1OCc1ccccc1Cl,-6.835,0,train,train,train,train,val
ZINC64152362,CC[C@@H](C)C(=O)NC[C@@H]1NN[C@H]2CCN(C(=O)CCC3=c4ccccc4=NC3)CCN21,-7.648,0,train,train,train,val,train
CHEMBL291324,Nc1nc(N)c(N=O)c(=O)[nH]1,-6.732,1,train,train,train,train,val
6538900,C[N@]1CC[C@@H](c2c(O)cc(O)c3c2O/C(=C\c2ccc([N+](=O)[O-])cc2)C3=O)CC1,-8.604,1,train,val,train,train,train
135434982,Nc1ccc2[nH]c(O)c(/N=N/c3ccc(S(N)(=O)=O)cc3)c2c1,-8.417,1,train,train,train,val,train
CHEMBL149168,CC(=O)Nc1cccc2c1C(=O)c1c-2n[nH]c1-c1ccc(N2CCCCC2)cc1,-9.95,1,train,train,train,train,train
5330959,C[C@H](C(=O)Nc1cc(C2CC2)[nH]n1)c1ccc(N2CC(=O)NC2=O)cc1,-9.249,1,train,train,train,val,train
156212603,C[C@@H](c1ccc2cnc(Nc3ccc(-n4ccc(CO)n4)cc3F)cc2n1)[C@H]1CC[N@@](C)CC1,-9.792,1,train,val,train,train,train
ZINC02129723,COc1cc2c(cc1OC)[C@@H](c1c(O)[nH]c(=O)n(-c3ccc(Br)cc3)c1=O)NCC2,-6.41,0,train,train,train,val,train
ZINC10153009,Cc1ccc(NC(=O)[C@H]2CC(=O)Nc3nc(C(C)C)nn32)c(Cl)c1,-6.873,0,train,train,val,train,train
135434994,CC(C)c1ccc2c(/N=N/c3ccc(S(N)(=O)=O)cc3)c(O)[nH]c2c1,-8.861,1,train,train,val,train,train
CHEMBL147122,CC(=O)Nc1cccc2c1C(=O)c1c-2n[nH]c1-c1ccc(N2CCOCC2)cc1,-10.003,1,train,val,train,train,train
ZINC13747297,CCOc1cc(/C=N/NC(N)=O)cc(Cl)c1OCC,-6.247,0,train,train,train,train,val
73386976,Cc1cc(-c2cnn(C)c2)ccc1Nc1ncc2ccnc(-c3cnn(C)c3)c2n1,-9.225,1,train,train,val,train,train
ZINC12317161,COc1ccc([C@@H]2c3[nH]c4ccccc4c3CC[N@@]2Cc2cc[nH]n2)cc1C,-8.119,0,train,val,train,train,train
5330769,COc1ccc2c3c4c(c5c(ccc6ccn(C)c65)c3n(CCCN3CCC(O)CC3)c2c1)C(=O)NC4=O,-8.018,1,train,val,train,train,train
ZINC59640229,CNc1nc(N/N=C\c2cc(Br)ccc2O)ncc1F,-6.394,0,train,train,val,train,train
168286348,CCCn1cc(/C=N\N=C2/C(=O)Nc3ccc(C)cc32)c2ccccc21,-7.885,1,train,train,train,train,train
ZINC27530877,COc1cc([C@@H]2C(C#N)=C(N)OC3=NN=C(c4cccc([N+](=O)[O-])c4)[C@H]32)ccc1O,-7.114,0,train,train,val,train,train
CHEMBL181790,NC(=O)c1nn(CC(F)(F)F)c2c1CCc1[nH]ncc1-2,-9.59,1,train,train,val,train,train
162676696,Cc1cccc2c(-c3nc(N[C@H]4CCCNC4)ncc3C(F)(F)F)c[nH]c12,-9.371,1,train,train,train,train,val
ZINC02148935,O=C1[C@@H]2Cc3c([nH]c4ccccc34)[C@@H](c3cccc([N+](=O)[O-])c3)N2C(=O)CN1Cc1ccccc1,-6.734,0,train,train,train,train,val
ZINC63589154,Cc1ccc(C)c(N/C(=N\C(=O)c2cccc(N(C)C)c2)NCCC2=c3ccccc3=NC2)c1,-7.214,0,train,val,train,train,train
ZINC38976522,COc1ccc(-c2n[n+]3c(s2)NN[C@H]3c2cc(C)n[nH]2)cc1OC,-7.451,0,train,train,train,train,train
24884981,COCCNS(=O)(=O)c1ccc(Nc2nccc(-c3cnc(C)n3CC(C)C)n2)cc1,-8.549,1,train,train,train,val,train
44396116,CC(C)C(=O)Nc1ncc(C(C)C)s1,-8.414,1,train,train,train,train,train
ZINC63386379,C[C@H](CC1=c2ccccc2=NC1)NC(=O)C[C@@H]1C(=O)Oc2cc(O)cc(O)c2[C@H]1C,-8.237,0,train,train,train,train,val
ZINC38899557,O=C(CS[C@H]1Nc2ccccc2N1Cc1ccccc1Cl)N/N=C/C1=c2ccccc2=NC1,-7.928,0,train,train,train,val,train
ZINC39957834,c1ccc([C@@H]2SC3=NN[C@@H]([C@@H]4CCCO4)N3N=C2C2=c3ccccc3=NC2)cc1,-9.244,0,train,train,train,val,train
CHEMBL190446,C[C@H](C(=O)Nc1cc(C2CC2)[nH]n1)c1ccc(N2Cc3ccccc3C2=O)cc1,-8.916,1,train,train,train,val,train
23645990,CCCCNC(=O)N1Cc2[nH]nc(NC(=O)Cc3ccccc3F)c2C1,-10.084,1,train,train,train,val,train
24780352,Cc1ncc(-c2nc(Nc3ccc(C(=O)NCCN(C)C)c(F)c3)ncc2F)n1C(C)C,-10.09,1,train,train,train,train,train
135402868,CCCOc1c(C(=O)c2ccccc2)cnc2n[nH]cc12,-5.135,1,train,train,train,train,train
53318090,CCc1cnn2c(N)cc([C@H]3CCCNC3)nc12,-8.687,1,train,train,val,train,train
ZINC56883947,COC(=O)C1=C(C)N(CC2CC2)C(=O)N[C@H]1c1cc(F)ccc1F,-6.314,0,train,train,train,train,val
23645075,COc1cc[nH]c1/C=C1/C(=O)Nc2ccc(F)c(C#C[C@@H](N)CO)c21,-8.905,1,train,train,train,train,train
CHEMBL3298308,C[C@@H](CO)Nc1ncc2c(n1)CN(C(=O)N[C@H](C)c1ccc(Cl)c(Cl)c1)CC2,-8.681,1,train,train,val,train,train
ZINC35966639,CCN1C(=O)N[C@H](c2ccccc2C(F)(F)F)[C@@H]2C(=O)N([C@H](CC(C)C)C(=O)NCCN(C)C)C=C21,-7.457,0,train,train,train,val,train
155538371,CC(C)c1[nH]nc2c(NCc3ccc(-c4ccccn4)cc3)nc(SC[C@@H](O)C(F)(F)F)nc12,-9.695,1,train,train,train,train,val
9974591,CC(C)(C)C(=O)N1Cc2c(NC(=O)c3cccnc3)n[nH]c2C1(C)C,-9.811,1,train,train,train,val,train
ZINC38657995,C=CCOc1ccc([C@H]2C(C#N)=C(N)Oc3cc(OC(=O)c4ccccc4C)ccc32)cc1,-5.749,0,train,train,train,val,train
ZINC38556431,NN1C(SCC(=O)c2ccccc2Br)=NN[C@@H]1c1n[nH]c2c1CCC2,-7.189,0,train,train,val,train,train
142751847,O=C(c1cccc(-c2ccc3c(-c4nc(N[C@H]5CCCNC5)ncc4C(F)(F)F)c[nH]c3c2)c1)N1CCCC1,-10.344,1,train,train,train,train,train
ZINC63848244,C[C@H]1[C@H](CNCCc2nnc(-c3ccncc3)[nH]2)c2ccccc2N1CC(N)=O,-8.875,0,train,train,train,val,train
ZINC44319287,CC(C)c1cc(Br)c(O)c(C[C@@H](NC(=O)OC(C)(C)C)C(=O)O)c1,-6.099,0,train,train,train,train,val
ZINC39529014,CCCc1cc(-c2ccccc2O)ccc1N1CCN[C@@H](S(=O)(=O)Oc2ccccc2)C1,-7.801,0,train,train,train,train,train
ZINC01153992,COc1cc(OC)c([C@@H]2C(C#N)=C(N)Oc3[nH]nc(-c4ccccc4Cl)c32)cc1OC,-4.29,0,train,val,train,train,train
ZINC36051592,COc1cc([C@@H]2C(C#N)=C(N)OC3=NN=C(C(C)(C)C)[C@H]32)cc([N+](=O)[O-])c1O,-5.424,0,train,train,val,train,train
ZINC09435279,NC(=O)C1CCN(C(=O)c2cc3n(n2)[C@@H](C(F)(F)F)C[C@H](c2ccc4c(c2)OCO4)N3)CC1,-8.351,0,train,train,train,train,val
CHEMBL3648119,COC[C@H](Nc1nc(Nc2ccc([S@@](C)(=N)=O)cc2)ncc1Br)[C@H](C)O,-8.995,1,train,train,train,val,train
22971096,COc1ccc(C(=O)Nc2ncc(SCc3ncc(C(C)(C)C)o3)s2)cc1OC,-8.82,1,train,train,train,val,train
ZINC39775228,CC(=O)N[C@H]1NN[C@H](CC(=O)N/N=C/C2=c3ccccc3=NC2)S1,-7.156,0,train,train,train,val,train
ZINC63952573,COc1ccc2c(c1)=NCC=2CCNc1nc(=O)c(-c2ccc(F)cc2)n[nH]1,-6.838,0,train,val,train,train,train
23645060,COc1cc[nH]c1/C=C1/C(=O)Nc2ccc([N+](=O)[O-])c(N3CC[C@@H](O)C3)c21,-8.958,1,train,val,train,train,train
151657742,C=CC(=O)Nc1ccc(C(=O)N2CC[C@@H](Nc3ncc4cc(F)ccc4n3)C2)cc1,-10.267,1,train,train,train,val,train
CHEMBL115047,CCc1cc(NC(=O)c2ccc(Br)cc2)n[nH]1,-8.37,1,train,train,train,train,val
ZINC05957224,O=C1OC[C@H]2Cc3c([nH]c4ccccc34)[C@H](c3cc(O)c(O)c(O)c3)N12,-7.482,0,train,train,val,train,train
45142014,Cn1nc(C(N)=O)c2c1-c1nc(NCc3ccncc3)ncc1CC2,-9.842,1,train,train,val,train,train
CHEMBL3648085,CCOC(=O)N=[S@@](C)(=O)c1ccc(Nc2ncc(Br)c(N[C@H](C)[C@H](C)O)n2)cc1,-8.785,1,train,train,train,train,train
ZINC39463987,COc1cc2c(cc1-c1ccccc1O)CC[N@]1N[P@@](=O)(Cc3ccccc3)OC[C@H]21,-7.977,0,train,train,train,train,train
ZINC01410749,COc1cc(/C=N/NC(=N)N)c(Br)cc1O,-6.267,0,train,train,train,train,val
168271282,CC(C)c1[nH]nc2c(NCc3ccc(-n4ccnc4)cc3)nc(SCCO)nc12,-9.756,1,train,train,train,train,val
ZINC39992496,COCCCNC(=O)[C@@H]1C2=C(CCCC2)S[C@@H]1NC(=O)/C(C#N)=C/C1=c2ccccc2=NC1,-7.549,0,train,train,train,train,train
ZINC64435381,COc1ccc([C@H]2CCC(=O)N(CC(=O)NC3=CC4=CC=N[C@@H]4C=C3)N2)cc1OC,-6.362,0,train,train,train,val,train
CHEMBL1964255,NC(N)=NS(=O)(=O)c1ccc(N/C=C2\C(=O)Nc3ccc4ncsc4c32)cc1,-10.12,1,train,train,val,train,train
72708421,N#C/N=[N+](\[O-])c1c(N)nc(Nc2ccc(S(=O)(=O)NCCO)cc2)nc1OCC1CCCCC1,-6.753,1,train,train,train,train,train
6539588,O=C(Nc1n[nH]c2nc(-c3cccs3)c(Br)cc12)C1CC1,-7.252,1,train,train,train,val,train
ZINC39921240,N#CC1=C(N)OC2=c3ccccc3=NC(=O)[C@H]2[C@@H]1c1ccccc1O,-7.941,0,train,train,train,train,train
CHEMBL3917892,CC[S@](=N)(=O)Cc1cc(F)cc(Nc2ncc(F)c(-c3ccc(F)cc3OC)n2)c1,-9.598,1,train,train,train,train,val
CHEMZINC03814450,NS(=O)(=O)c1ccc(Nc2cc(-c3ccc([N+](=O)[O-])cc3)[nH]n2)cc1,-9.137,1,train,train,train,train,val
ZINC04554078,Cc1ccc([C@H]2NC(=O)c3c(sc4c3CCN(C(C)C)C4)N2)c(O)c1,-9.222,0,train,train,train,train,train
168289812,CC(C)c1[nH]nc2c(NCc3ccc(-n4cccn4)cc3)nc(SC[C@H](C)O)nc12,-9.688,1,train,train,train,train,val
ZINC63557273,CCOCC[C@@H]1NN[C@@H](NC(=O)[C@H]2CC(=O)N(CCC3=c4cc(F)ccc4=NC3)C2)S1,-7.75,0,train,train,train,val,train
137637892,O=C(Nc1ccc(CN2CCOCC2)cc1)c1[nH]ncc1Nc1ccnc2ccc(Br)cc12,-8.625,1,train,train,train,train,val
ZINC34797432,CCOC(=O)C1=C(C[N@]2CCC[C@@H]2c2ccc(C)cc2)NC(=O)N[C@@H]1c1ccc(C)o1,-7.162,0,train,val,train,train,train
ZINC04357566,Cc1ccc(C)c(S(=O)(=O)N2CCCO[C@@H]2CNC(=O)C(=O)NC2CCCC2)c1,-5.902,0,train,val,train,train,train
ZINC09490000,COc1ccc([C@@H]2C(C#N)=C(N)OC3=NN=C(c4ccc(Br)cc4)[C@H]32)cc1O,-6.5,0,train,train,train,train,train
10158868,CCn1c(-c2ccnc(Nc3ccc(S(=O)(=O)NCCOC)cc3)n2)cnc1C,-9.093,1,train,train,val,train,train
ZINC39467885,CO[P@]1(=O)NN2C[C@@H]3C=C(Cl)C(O)=C[C@H]3C[C@H]2CO1,-6.255,0,train,train,train,val,train
ZINC14537506,CN1CCCc2cc(C[N@]3CC[C@]4(CC3)C(=O)N(CC(N)=O)C(=O)N4CCc3ccccc3)ccc21,-8.128,0,train,train,train,train,train
ZINC02890244,Cc1ccc(N2C(=O)C[C@H](NNC(=O)c3ccccc3N)C2=O)cc1,-6.67,0,train,train,train,train,train
CHEMBL5179057,CC(C)NC(=O)O[C@H]1CC[C@@H](c2cc(NC(=O)c3ccnn3C)[nH]n2)C1,-6.471,1,train,train,train,train,val
ZINC04470840,CCc1ccc(/N=C2/S/C(=C/c3ccccc3O)C(=O)N2C)cc1,-6.552,0,train,val,train,train,train
5331036,NC(=O)c1[nH]n(-c2ccc(OC(F)(F)F)cc2)c2c1ccc1nncc12,-7.888,1,train,val,train,train,train
23645080,CCN[C@@H](C#Cc1c(F)ccc2c1/C(=C/c1[nH]ccc1OC)C(=O)N2)[C@@H](C)O,-9.536,1,train,train,val,train,train
5329739,COc1ccc(-c2n[nH]c3c2C(=O)c2c(NC(=O)CN(C)C)cccc2-3)cc1,-7.852,1,train,train,train,val,train
155927612,N#C[C@@H]1CCc2c(c(-c3cn[nH]c3C(F)(F)F)nc3c(F)cc4[nH]ncc4c23)C1,-10.079,1,train,val,train,train,train
CHEMBL475295,CC(C)c1cc2c(N/N=C\c3cccs3)ncnc2s1,-8.459,1,train,train,train,train,val
ZINC35990887,CCOC(=O)C1=C(CN2CCCNCC2)N(C)C(=O)N[C@@H]1c1ccc(C)cc1,-5.331,0,train,train,train,train,val
ZINC63383719,CC(C)CCNC(=O)[C@@H](CC(C)C)NC(=O)[C@H]1CC2=c3ccccc3=N[C@H]2[C@H]2c3ccccc3C(=O)N12,-6.339,0,train,train,train,train,train
ZINC35664730,C=CCN1C(=O)N[C@@H](c2ccc(F)cc2)C(C(=O)OCC)=C1C[N@]1CCCN(C(=O)COC)CC1,-5.563,0,train,train,val,train,train
ZINC33796304,COc1ccc([C@@H]2C(C#N)=C(N)OC3=C2CCc2ccccc23)cc1,-6.349,0,train,train,train,train,val
ZINC12074216,COc1ccc([C@@H]2c3[nH]c4ccccc4c3CCN2Cc2ccc(CO)o2)cc1C,-7.454,0,train,train,val,train,train
ZINC39277006,O=C(CCN1C(=O)c2ccccc2N[C@H]1O)NC1=CC2=CC=N[C@H]2C=C1,-8.083,0,train,train,train,train,train
56676833,Cn1nc(C(=O)NCCc2ccccc2)c2c1-c1nc(Nc3ccccc3)ncc1CC2,-6.91,1,train,train,train,train,val
ZINC03013174,N=C(N/N=C/c1cccc([N+](=O)[O-])c1)S[C@H]1CC(=O)N(c2ccc(Br)cc2)C1=O,-7.797,0,train,val,train,train,train
44409372,CC(C)C[C@@H](NC(=O)[C@@H]1CCC[C@@H]1C(=O)c1ccc(CNc2nccs2)cc1)C(=O)N[C@@H]1CCCC[C@H]1c1ccccc1,-9.221,1,train,val,train,train,train
CHEMBL75680,CCCCc1c(-c2ccc(O)cc2)[nH]c2nccnc12,-7.857,1,train,train,train,train,val
ZINC63425005,COC(=O)[C@@H](CC1=c2ccccc2=NC1)N/C=C1\C(=O)NC(=O)N(c2ccc(C)cc2)C1=O,-8.017,0,train,train,val,train,train
ZINC65395502,CC1=CS[C@H]2NC(=O)C(c3ccccc3NC(=O)c3cc(CC(C)C)n[nH]3)=NN12,-7.936,0,train,train,val,train,train
ZINC64020809,C[C@H]1O[C@H](c2ccccc2)N=C1/C=C(\O)NNC(=O)CC1=c2ccccc2=NC1,-6.437,0,train,train,train,train,val
ZINC38748360,CC(=O)CS[C@H]1NN[C@H](c2cc(-c3ccc(C)cc3)n[nH]2)N1N,-9.407,0,train,train,train,val,train
CHEMBL114432,CCCc1cc(NC(=O)c2ccc(Br)cc2)n[nH]1,-8.716,1,train,train,train,train,val
CHEMBL1922219,CC[C@H](Nc1nc(NCc2cccnc2)c2ncn(C(C)C)c2n1)[C@@H](C)O,-9.478,1,train,train,train,val,train
ZINC00705610,N#CC1=C(N)n2c(s/c(=C/c3ccccc3F)c2=O)=C(C#N)[C@@H]1c1ccccc1F,-6.966,0,train,val,train,train,train
ZINC38999763,NN1[C@@H](SCc2c(Cl)cccc2Cl)NN[C@@H]1c1cc(-c2ccc(F)cc2)n[nH]1,-8.217,0,train,val,train,train,train
9926933,NS(=O)(=O)c1ccc(NC(=O)c2n[nH]c3ccccc23)cc1,-9.463,1,train,train,val,train,train
ZINC08783479,CC(C)c1ccc([C@@H]2C(C#N)=C(N)Oc3[nH]nc(C(C)(C)C)c32)cc1,-6.489,0,train,train,val,train,train
155555568,CC(C)c1cnn2c(NCc3ccccc3)cc(NC[C@@]3(CO)CCNC3)nc12,-9.34,1,train,val,train,train,train
45139430,NC(=O)c1nn(Cc2ccccc2)c2c1CCc1cnc(NC3CCCC3)nc1-2,-10.184,1,train,train,train,train,train
147861266,C=CC(=O)Nc1ccc(C(=O)N2CC[C@@H](Nc3ncc4ccc(Cl)cc4n3)C2)cc1,-10.521,1,train,val,train,train,train
ZINC39532854,CCCc1ccc([C@H](CNBr)N2CCN[C@@H](O)C2)cc1,-6.632,0,train,train,train,train,train
16739867,CN1CCN(CCOc2ccc3cc2C[N@](C)C/C=C\CCOc2cccc(c2)-c2ccnc(n2)N3)CC1,-8.784,1,train,val,train,train,train
ZINC41006559,COc1cc([C@@H]2[C@@H](C(=O)Nc3ccccc3C)C(=O)C[C@@](C)(O)[C@H]2C(=O)Nc2ccccc2C)ccc1O,-8.055,0,train,train,train,val,train
ZINC40399227,Cc1ccc(NC(=O)[C@H]2CC(=O)Nc3nc(Nc4ccccc4)[nH]c(=O)c32)cc1[N+](=O)[O-],-7.557,0,train,train,train,val,train
CHEMBL357770,COc1ccc(-c2[nH]nc3c2C(=O)c2c(NC(=O)NN4CCOCC4)cccc2-3)cc1,-9.505,1,train,val,train,train,train
ZINC39466006,CCOc1cc2c(cc1-c1ccccc1O)[C@H]1CO[P@](=O)(S(=O)(=O)Oc3ccccc3)N[N@@]1CC2,-6.932,0,train,train,train,train,val
ZINC63941209,COC[C@H]1NN[C@H](NC(=O)[C@@H]2CC(=O)N(CCC3=c4cc(C)ccc4=NC3)C2)S1,-8.551,0,train,val,train,train,train
ZINC04061361,Cc1cccc(-n2c(Cc3cc(=O)[nH]c(=O)[nH]3)nnc2SC(C)C)c1,-7.2,0,train,train,train,train,train
ZINC15084417,C=CCNc1nc2[nH]c(=O)c3c(c2s1)OC(N)=C(C#N)[C@H]3c1ccc(C(=O)OC)cc1,-5.28,0,train,train,val,train,train
10001536,N[C@H]1CC[C@H](Nc2cc(Nc3ccc(F)c(Cl)c3)n3ncc(Cl)c3n2)CC1,-9.522,1,train,train,train,train,train
136086912,CCCCCCc1cc(-c2cc(N3C[C@H](O)[C@@H](O)C3)ccc2O)nc(N)n1,-8.972,1,train,train,train,train,train
5330981,O=C(Nc1cc(C2CC2)[nH]n1)c1cccc(C(F)(F)F)c1,-8.836,1,train,train,train,train,val
162665530,FC(F)(F)c1cnc(N[C@@H]2CCCNC2)nc1-c1c[nH]c2cc(-c3cn[nH]c3)ccc12,-9.431,1,train,train,train,train,val
CHEMBL478828,COc1ccc(Nc2nccc(-c3cnc(C)n3C(C)C)n2)cc1,-9.492,1,train,train,train,train,train
ZINC00381265,O=C(N/N=C/c1cc(Br)ccc1O)c1ccco1,-6.76,0,train,train,train,val,train
CHEMBL1081439,N[C@H](CNc1nnc(-c2ccc3n[nH]cc3c2)s1)Cc1ccc(F)cc1,-8.588,1,train,val,train,train,train
44581033,CC(C)(C)c1cnc(CSc2cnc(NC3CCCCC3)s2)o1,-8.985,1,train,train,val,train,train
ZINC63280879,O=C(CCCCCNC(=O)[C@H]1C=c2ccccc2=N1)N[C@H]1Nc2ccccc2S1,-7.864,0,train,val,train,train,train
ZINC63384363,CCCNC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@@H]1CC2=c3ccccc3=N[C@H]2[C@H]2c3ccccc3C(=O)N21,-7.318,0,train,train,train,val,train
ZINC63234728,CCCN1N[C@@H](C(=O)NC[C@@H](C2=c3ccccc3=NC2)c2ccccc2Cl)c2ccccc2C1=O,-7.79,0,train,train,train,train,train
ZINC16612535,CC1=C(C(=O)OC(C)C)[C@H](c2ccc(NC(=O)Nc3ccc(C)cc3C)cc2)NC(=S)N1C,-6.541,0,train,train,val,train,train
ZINC09008287,CCOc1ccccc1NC(=O)[C@@H]1CC(=O)N/C(=N/c2nc(C)c3cc(C)ccc3n2)N1,-7.831,0,train,val,train,train,train
156086766,CCC(=O)Nc1ccc(C(=O)N2CC[C@@H](Nc3ncc4ccc(S(C)(=O)=O)cc4n3)C2)cc1,-10.197,1,train,train,val,train,train
CHEMBL272028,NS(=O)(=O)c1ccc(N/N=C2\C(=O)Nc3ccc(C(=O)NCCc4c[nH]cn4)cc32)cc1,-9.856,1,train,train,val,train,train
ZINC64600172,O=C(NCCC1=c2ccccc2=NC1)[C@H]1[C@H]2C(=O)N(Cc3ccncc3)C[C@]23C=C[C@H]1O3,-7.558,0,train,train,train,val,train
ZINC63948113,Cc1ccc2c(c1)=C(CCN1C[C@H](C(=O)N[C@H]3NN[C@@H](C)S3)CC1=O)CN=2,-7.626,0,train,train,train,val,train
ZINC63279469,CC1=CC(=O)N2[C@H](N=C(NCCC3=c4ccccc4=NC3)N[C@@H]2c2ccc(C)cc2)N1,-7.518,0,train,train,train,train,val
ZINC38751917,NN1[C@@H](SCC(=O)c2ccc([N+](=O)[O-])cc2)NN[C@H]1c1cc(-c2ccc(F)cc2)n[nH]1,-9.473,0,train,train,train,train,train
ZINC64684588,Cc1ccccc1[C@H]1NN=C(SCC(=O)N[C@H](CC2=c3ccccc3=NC2)C(=O)O)N1C,-8.112,0,train,train,train,val,train
44562736,CCC[N@@](C)[C@@H]1CCN(C(=O)c2ccc(Nc3nccc(-c4cnc(C)n4C(C)C)n3)cc2)C1,-9.946,1,train,train,train,train,train
ZINC11948990,O/N=C\c1ccccc1OCCOc1c(Cl)cc(Cl)cc1Cl,-6.192,0,train,train,train,train,train
ZINC09088431,COc1cccc(-n2c(=O)[nH]c(O)c([C@H]3NCCc4cc(OC)c(OC)cc43)c2=O)c1,-7.059,0,train,train,val,train,train
23645567,CN(C)S(=O)(=O)c1ccc(Nc2cc(N[C@H]3CC[C@@H](N)CC3)nc3c(Cl)cnn23)cc1,-8.947,1,train,train,train,train,val
ZINC26772065,COc1cccc([C@@H]2c3[nH]c4ccccc4c3C[C@H]3C(=O)N(Cc4ccc5c(c4)OCO5)CC(=O)N23)c1,-6.573,0,train,val,train,train,train
66743877,CCc1[nH]ncc1-c1cc2c(s1)C(=O)NC(C)(C)N2C,-9.885,1,train,train,val,train,train
162643715,Cc1cn(-c2cccc3c(-c4nc(N[C@@H]5CCCNC5)ncc4C(F)(F)F)c[nH]c23)cn1,-9.723,1,train,train,train,train,train
ZINC36093638,CN1CCc2c(sc3c2C(=O)N[C@H](c2ccc(Br)c([N+](=O)[O-])c2)N3)C1,-9.27,0,train,train,val,train,train
ZINC19536901,CN(C(=O)C[C@@H]1C(=O)NCC[N@@]1Cc1ccc(Cl)c(F)c1)[C@H]1CC[N@](C)CC1,-5.828,0,train,train,train,train,val
